State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.706,3.866,4.072,3.539,U.S Dollar,US Gallon,2021-11-09
Alabama,AL,3.202,3.528,3.854,3.471,U.S Dollar,US Gallon,2021-11-09
Arkansas,AR,3.07,3.366,3.656,3.417,U.S Dollar,US Gallon,2021-11-09
Arizona,AZ,3.618,3.889,4.146,3.863,U.S Dollar,US Gallon,2021-11-09
California,CA,4.626,4.808,4.933,4.775,U.S Dollar,US Gallon,2021-11-09
Colorado,CO,3.506,3.833,4.117,3.486,U.S Dollar,US Gallon,2021-11-09
Connecticut,CT,3.54,3.825,4.056,3.697,U.S Dollar,US Gallon,2021-11-09
District of Columbia,DC,3.605,4.079,4.226,3.695,U.S Dollar,US Gallon,2021-11-09
Delaware,DE,3.354,3.719,3.976,3.585,U.S Dollar,US Gallon,2021-11-09
Florida,FL,3.276,3.626,3.934,3.574,U.S Dollar,US Gallon,2021-11-09
Georgia,GA,3.246,3.576,3.915,3.529,U.S Dollar,US Gallon,2021-11-09
Hawaii,HI,4.341,4.538,4.797,4.655,U.S Dollar,US Gallon,2021-11-09
Iowa,IA,3.19,3.326,3.743,3.464,U.S Dollar,US Gallon,2021-11-09
Idaho,ID,3.696,3.88,4.07,3.988,U.S Dollar,US Gallon,2021-11-09
Illinois,IL,3.6,3.951,4.336,3.646,U.S Dollar,US Gallon,2021-11-09
Indiana,IN,3.395,3.715,4.035,3.699,U.S Dollar,US Gallon,2021-11-09
Kansas,KS,3.116,3.365,3.617,3.394,U.S Dollar,US Gallon,2021-11-09
Kentucky,KY,3.115,3.444,3.752,3.413,U.S Dollar,US Gallon,2021-11-09
Louisiana,LA,3.163,3.464,3.783,3.335,U.S Dollar,US Gallon,2021-11-09
Massachusetts,MA,3.406,3.677,3.901,3.565,U.S Dollar,US Gallon,2021-11-09
Maryland,MD,3.376,3.786,4.05,3.602,U.S Dollar,US Gallon,2021-11-09
Maine,ME,3.422,3.709,3.973,3.574,U.S Dollar,US Gallon,2021-11-09
Michigan,MI,3.424,3.747,4.07,3.546,U.S Dollar,US Gallon,2021-11-09
Minnesota,MN,3.183,3.41,3.738,3.504,U.S Dollar,US Gallon,2021-11-09
Missouri,MO,3.114,3.366,3.64,3.356,U.S Dollar,US Gallon,2021-11-09
Mississippi,MS,3.091,3.398,3.71,3.325,U.S Dollar,US Gallon,2021-11-09
Montana,MT,3.41,3.663,3.921,3.701,U.S Dollar,US Gallon,2021-11-09
North Carolina,NC,3.238,3.584,3.931,3.527,U.S Dollar,US Gallon,2021-11-09
North Dakota,ND,3.206,3.404,3.65,3.542,U.S Dollar,US Gallon,2021-11-09
Nebraska,NE,3.216,3.321,3.688,3.458,U.S Dollar,US Gallon,2021-11-09
New Hampshire,NH,3.363,3.655,3.926,3.517,U.S Dollar,US Gallon,2021-11-09
New Jersey,NJ,3.452,3.805,3.981,3.699,U.S Dollar,US Gallon,2021-11-09
New Mexico,NM,3.373,3.676,3.941,3.618,U.S Dollar,US Gallon,2021-11-09
Nevada,NV,3.955,4.179,4.351,3.961,U.S Dollar,US Gallon,2021-11-09
New York,NY,3.557,3.844,4.08,3.749,U.S Dollar,US Gallon,2021-11-09
Ohio,OH,3.296,3.613,3.94,3.681,U.S Dollar,US Gallon,2021-11-09
Oklahoma,OK,3.034,3.299,3.523,3.303,U.S Dollar,US Gallon,2021-11-09
Oregon,OR,3.774,3.957,4.142,3.787,U.S Dollar,US Gallon,2021-11-09
Pennsylvania,PA,3.579,3.894,4.178,3.977,U.S Dollar,US Gallon,2021-11-09
Rhode Island,RI,3.41,3.739,3.979,3.59,U.S Dollar,US Gallon,2021-11-09
South Carolina,SC,3.16,3.508,3.832,3.449,U.S Dollar,US Gallon,2021-11-09
South Dakota,SD,3.323,3.427,3.781,3.525,U.S Dollar,US Gallon,2021-11-09
Tennessee,TN,3.148,3.481,3.811,3.454,U.S Dollar,US Gallon,2021-11-09
Texas,TX,3.078,3.399,3.692,3.32,U.S Dollar,US Gallon,2021-11-09
Utah,UT,3.72,3.923,4.104,3.994,U.S Dollar,US Gallon,2021-11-09
Virginia,VA,3.288,3.658,3.979,3.553,U.S Dollar,US Gallon,2021-11-09
Vermont,VT,3.43,3.683,3.943,3.613,U.S Dollar,US Gallon,2021-11-09
Washington,WA,3.871,4.091,4.253,3.858,U.S Dollar,US Gallon,2021-11-09
Wisconsin,WI,3.144,3.481,3.863,3.455,U.S Dollar,US Gallon,2021-11-09
West Virginia,WV,3.336,3.613,3.913,3.674,U.S Dollar,US Gallon,2021-11-09
Wyoming,WY,3.506,3.738,3.956,3.762,U.S Dollar,US Gallon,2021-11-09
