State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.81,3.956,4.167,4.374,U.S Dollar,US Gallon,2023-03-22
Alabama,AL,3.075,3.47,3.84,4.075,U.S Dollar,US Gallon,2023-03-22
Arkansas,AR,3.035,3.396,3.739,3.921,U.S Dollar,US Gallon,2023-03-22
Arizona,AZ,4.143,4.437,4.712,4.5,U.S Dollar,US Gallon,2023-03-22
California,CA,4.832,5.04,5.185,5.493,U.S Dollar,US Gallon,2023-03-22
Colorado,CO,3.706,4.08,4.379,4.444,U.S Dollar,US Gallon,2023-03-22
Connecticut,CT,3.27,3.805,4.206,4.581,U.S Dollar,US Gallon,2023-03-22
District of Columbia,DC,3.522,4.046,4.441,4.663,U.S Dollar,US Gallon,2023-03-22
Delaware,DE,3.176,3.642,3.884,3.925,U.S Dollar,US Gallon,2023-03-22
Florida,FL,3.426,3.819,4.132,4.282,U.S Dollar,US Gallon,2023-03-22
Georgia,GA,3.224,3.615,3.986,4.204,U.S Dollar,US Gallon,2023-03-22
Hawaii,HI,4.822,5.031,5.284,5.993,U.S Dollar,US Gallon,2023-03-22
Iowa,IA,3.188,3.443,3.915,3.872,U.S Dollar,US Gallon,2023-03-22
Idaho,ID,3.603,3.853,4.077,4.362,U.S Dollar,US Gallon,2023-03-22
Illinois,IL,3.697,4.15,4.566,4.243,U.S Dollar,US Gallon,2023-03-22
Indiana,IN,3.452,3.923,4.364,4.365,U.S Dollar,US Gallon,2023-03-22
Kansas,KS,3.045,3.329,3.631,3.85,U.S Dollar,US Gallon,2023-03-22
Kentucky,KY,3.151,3.588,3.963,4.084,U.S Dollar,US Gallon,2023-03-22
Louisiana,LA,3.069,3.441,3.801,3.994,U.S Dollar,US Gallon,2023-03-22
Massachusetts,MA,3.269,3.832,4.17,4.684,U.S Dollar,US Gallon,2023-03-22
Maryland,MD,3.287,3.786,4.032,4.091,U.S Dollar,US Gallon,2023-03-22
Maine,ME,3.395,3.8,4.154,5.08,U.S Dollar,US Gallon,2023-03-22
Michigan,MI,3.416,3.889,4.346,4.329,U.S Dollar,US Gallon,2023-03-22
Minnesota,MN,3.258,3.571,3.962,4.019,U.S Dollar,US Gallon,2023-03-22
Missouri,MO,3.043,3.351,3.661,3.848,U.S Dollar,US Gallon,2023-03-22
Mississippi,MS,2.984,3.358,3.725,3.969,U.S Dollar,US Gallon,2023-03-22
Montana,MT,3.21,3.475,3.775,4.107,U.S Dollar,US Gallon,2023-03-22
North Carolina,NC,3.218,3.571,3.931,4.107,U.S Dollar,US Gallon,2023-03-22
North Dakota,ND,3.247,3.516,3.853,4.183,U.S Dollar,US Gallon,2023-03-22
Nebraska,NE,3.211,3.403,3.853,3.934,U.S Dollar,US Gallon,2023-03-22
New Hampshire,NH,3.245,3.717,4.089,4.696,U.S Dollar,US Gallon,2023-03-22
New Jersey,NJ,3.243,3.798,4.065,4.188,U.S Dollar,US Gallon,2023-03-22
New Mexico,NM,3.353,3.683,3.956,4.135,U.S Dollar,US Gallon,2023-03-22
Nevada,NV,4.238,4.495,4.71,4.568,U.S Dollar,US Gallon,2023-03-22
New York,NY,3.433,3.902,4.26,4.93,U.S Dollar,US Gallon,2023-03-22
Ohio,OH,3.262,3.7,4.12,4.212,U.S Dollar,US Gallon,2023-03-22
Oklahoma,OK,2.999,3.318,3.568,3.718,U.S Dollar,US Gallon,2023-03-22
Oregon,OR,3.879,4.088,4.294,4.666,U.S Dollar,US Gallon,2023-03-22
Pennsylvania,PA,3.576,3.931,4.205,4.757,U.S Dollar,US Gallon,2023-03-22
Rhode Island,RI,3.256,3.874,4.196,4.628,U.S Dollar,US Gallon,2023-03-22
South Carolina,SC,3.115,3.496,3.846,3.979,U.S Dollar,US Gallon,2023-03-22
South Dakota,SD,3.303,3.477,3.909,4,U.S Dollar,US Gallon,2023-03-22
Tennessee,TN,3.12,3.512,3.863,4.009,U.S Dollar,US Gallon,2023-03-22
Texas,TX,3.047,3.432,3.76,3.793,U.S Dollar,US Gallon,2023-03-22
Utah,UT,3.788,4.009,4.201,4.266,U.S Dollar,US Gallon,2023-03-22
Virginia,VA,3.24,3.641,3.959,4.196,U.S Dollar,US Gallon,2023-03-22
Vermont,VT,3.409,3.902,4.366,4.523,U.S Dollar,US Gallon,2023-03-22
Washington,WA,4.239,4.468,4.664,4.989,U.S Dollar,US Gallon,2023-03-22
Wisconsin,WI,3.239,3.635,4.077,3.871,U.S Dollar,US Gallon,2023-03-22
West Virginia,WV,3.356,3.643,3.923,4.371,U.S Dollar,US Gallon,2023-03-22
Wyoming,WY,3.373,3.606,3.887,4.403,U.S Dollar,US Gallon,2023-03-22
