State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.444,5.675,5.848,5.43,U.S Dollar,US Gallon,2022-10-16
Alabama,AL,3.437,3.823,4.194,4.97,U.S Dollar,US Gallon,2022-10-16
Arkansas,AR,3.382,3.744,4.08,4.934,U.S Dollar,US Gallon,2022-10-16
Arizona,AZ,4.473,4.798,5.064,5.344,U.S Dollar,US Gallon,2022-10-16
California,CA,6.08,6.31,6.447,6.647,U.S Dollar,US Gallon,2022-10-16
Colorado,CO,3.699,4.032,4.337,5.044,U.S Dollar,US Gallon,2022-10-16
Connecticut,CT,3.491,4.004,4.407,5.61,U.S Dollar,US Gallon,2022-10-16
District of Columbia,DC,3.817,4.408,4.816,5.18,U.S Dollar,US Gallon,2022-10-16
Delaware,DE,3.671,4.096,4.389,5.328,U.S Dollar,US Gallon,2022-10-16
Florida,FL,3.403,3.798,4.112,5.157,U.S Dollar,US Gallon,2022-10-16
Georgia,GA,3.256,3.631,4.01,4.819,U.S Dollar,US Gallon,2022-10-16
Hawaii,HI,5.214,5.449,5.68,6.114,U.S Dollar,US Gallon,2022-10-16
Iowa,IA,3.654,3.922,4.379,5.045,U.S Dollar,US Gallon,2022-10-16
Idaho,ID,4.407,4.595,4.825,5.187,U.S Dollar,US Gallon,2022-10-16
Illinois,IL,4.336,4.813,5.221,5.355,U.S Dollar,US Gallon,2022-10-16
Indiana,IN,4.084,4.539,4.924,5.504,U.S Dollar,US Gallon,2022-10-16
Kansas,KS,3.502,3.779,4.085,5.039,U.S Dollar,US Gallon,2022-10-16
Kentucky,KY,3.485,3.89,4.249,5.105,U.S Dollar,US Gallon,2022-10-16
Louisiana,LA,3.401,3.784,4.139,4.886,U.S Dollar,US Gallon,2022-10-16
Massachusetts,MA,3.601,4.154,4.463,5.436,U.S Dollar,US Gallon,2022-10-16
Maryland,MD,3.754,4.25,4.536,5.339,U.S Dollar,US Gallon,2022-10-16
Maine,ME,3.659,4.014,4.384,5.534,U.S Dollar,US Gallon,2022-10-16
Michigan,MI,4.207,4.697,5.119,5.474,U.S Dollar,US Gallon,2022-10-16
Minnesota,MN,3.754,4.071,4.443,5.154,U.S Dollar,US Gallon,2022-10-16
Missouri,MO,3.466,3.71,4.046,4.978,U.S Dollar,US Gallon,2022-10-16
Mississippi,MS,3.331,3.683,4.046,4.858,U.S Dollar,US Gallon,2022-10-16
Montana,MT,4.062,4.341,4.61,5.178,U.S Dollar,US Gallon,2022-10-16
North Carolina,NC,3.504,3.864,4.224,5.014,U.S Dollar,US Gallon,2022-10-16
North Dakota,ND,3.715,4.028,4.404,5.16,U.S Dollar,US Gallon,2022-10-16
Nebraska,NE,3.632,3.844,4.291,5.006,U.S Dollar,US Gallon,2022-10-16
New Hampshire,NH,3.517,3.993,4.366,5.357,U.S Dollar,US Gallon,2022-10-16
New Jersey,NJ,3.698,4.232,4.503,5.507,U.S Dollar,US Gallon,2022-10-16
New Mexico,NM,3.764,4.108,4.389,4.992,U.S Dollar,US Gallon,2022-10-16
Nevada,NV,5.273,5.531,5.736,5.604,U.S Dollar,US Gallon,2022-10-16
New York,NY,3.676,4.113,4.466,5.487,U.S Dollar,US Gallon,2022-10-16
Ohio,OH,3.813,4.231,4.627,5.449,U.S Dollar,US Gallon,2022-10-16
Oklahoma,OK,3.52,3.834,4.072,4.913,U.S Dollar,US Gallon,2022-10-16
Oregon,OR,5.358,5.608,5.791,5.717,U.S Dollar,US Gallon,2022-10-16
Pennsylvania,PA,3.954,4.313,4.586,5.668,U.S Dollar,US Gallon,2022-10-16
Rhode Island,RI,3.544,4.146,4.428,5.548,U.S Dollar,US Gallon,2022-10-16
South Carolina,SC,3.377,3.746,4.094,4.965,U.S Dollar,US Gallon,2022-10-16
South Dakota,SD,3.789,3.966,4.428,5.049,U.S Dollar,US Gallon,2022-10-16
Tennessee,TN,3.383,3.755,4.121,5,U.S Dollar,US Gallon,2022-10-16
Texas,TX,3.301,3.671,4.008,4.799,U.S Dollar,US Gallon,2022-10-16
Utah,UT,4.212,4.425,4.626,5.12,U.S Dollar,US Gallon,2022-10-16
Virginia,VA,3.57,3.982,4.306,5.106,U.S Dollar,US Gallon,2022-10-16
Vermont,VT,3.796,4.33,4.748,5.51,U.S Dollar,US Gallon,2022-10-16
Washington,WA,5.271,5.52,5.696,5.733,U.S Dollar,US Gallon,2022-10-16
Wisconsin,WI,3.77,4.216,4.628,5.15,U.S Dollar,US Gallon,2022-10-16
West Virginia,WV,3.567,3.846,4.114,5.308,U.S Dollar,US Gallon,2022-10-16
Wyoming,WY,3.907,4.124,4.394,5.214,U.S Dollar,US Gallon,2022-10-16
