State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.334,4.562,4.764,4.616,U.S Dollar,US Gallon,2023-10-26
Alabama,AL,3.079,3.483,3.859,4.167,U.S Dollar,US Gallon,2023-10-26
Arkansas,AR,3.117,3.52,3.879,4.269,U.S Dollar,US Gallon,2023-10-26
Arizona,AZ,4.101,4.43,4.715,4.68,U.S Dollar,US Gallon,2023-10-26
California,CA,5.355,5.592,5.743,6.196,U.S Dollar,US Gallon,2023-10-26
Colorado,CO,3.64,4.031,4.326,4.737,U.S Dollar,US Gallon,2023-10-26
Connecticut,CT,3.611,4.188,4.589,4.575,U.S Dollar,US Gallon,2023-10-26
District of Columbia,DC,3.685,4.277,4.706,4.628,U.S Dollar,US Gallon,2023-10-26
Delaware,DE,3.2,3.713,4.043,4.298,U.S Dollar,US Gallon,2023-10-26
Florida,FL,3.324,3.742,4.066,4.35,U.S Dollar,US Gallon,2023-10-26
Georgia,GA,2.995,3.434,3.821,4.079,U.S Dollar,US Gallon,2023-10-26
Hawaii,HI,4.769,4.969,5.212,5.752,U.S Dollar,US Gallon,2023-10-26
Iowa,IA,3.285,3.598,4.064,4.648,U.S Dollar,US Gallon,2023-10-26
Idaho,ID,3.913,4.147,4.383,4.675,U.S Dollar,US Gallon,2023-10-26
Illinois,IL,3.607,4.112,4.551,4.3,U.S Dollar,US Gallon,2023-10-26
Indiana,IN,3.385,3.875,4.328,4.366,U.S Dollar,US Gallon,2023-10-26
Kansas,KS,3.353,3.657,3.976,4.705,U.S Dollar,US Gallon,2023-10-26
Kentucky,KY,3.191,3.673,4.066,4.206,U.S Dollar,US Gallon,2023-10-26
Louisiana,LA,3.073,3.482,3.843,4.064,U.S Dollar,US Gallon,2023-10-26
Massachusetts,MA,3.591,4.157,4.495,4.488,U.S Dollar,US Gallon,2023-10-26
Maryland,MD,3.364,3.929,4.24,4.407,U.S Dollar,US Gallon,2023-10-26
Maine,ME,3.595,4.01,4.436,4.484,U.S Dollar,US Gallon,2023-10-26
Michigan,MI,3.355,3.855,4.351,4.306,U.S Dollar,US Gallon,2023-10-26
Minnesota,MN,3.42,3.739,4.149,4.864,U.S Dollar,US Gallon,2023-10-26
Missouri,MO,3.205,3.536,3.86,4.426,U.S Dollar,US Gallon,2023-10-26
Mississippi,MS,3.008,3.403,3.764,4.009,U.S Dollar,US Gallon,2023-10-26
Montana,MT,3.855,4.149,4.445,4.785,U.S Dollar,US Gallon,2023-10-26
North Carolina,NC,3.226,3.631,4.01,4.243,U.S Dollar,US Gallon,2023-10-26
North Dakota,ND,3.632,3.973,4.327,4.881,U.S Dollar,US Gallon,2023-10-26
Nebraska,NE,3.45,3.647,4.085,4.708,U.S Dollar,US Gallon,2023-10-26
New Hampshire,NH,3.496,3.961,4.383,4.384,U.S Dollar,US Gallon,2023-10-26
New Jersey,NJ,3.423,4.04,4.313,4.492,U.S Dollar,US Gallon,2023-10-26
New Mexico,NM,3.471,3.836,4.12,4.566,U.S Dollar,US Gallon,2023-10-26
Nevada,NV,4.638,4.919,5.142,5.026,U.S Dollar,US Gallon,2023-10-26
New York,NY,3.764,4.268,4.644,4.694,U.S Dollar,US Gallon,2023-10-26
Ohio,OH,3.211,3.681,4.141,4.304,U.S Dollar,US Gallon,2023-10-26
Oklahoma,OK,3.215,3.538,3.821,4.64,U.S Dollar,US Gallon,2023-10-26
Oregon,OR,4.404,4.635,4.858,4.969,U.S Dollar,US Gallon,2023-10-26
Pennsylvania,PA,3.717,4.123,4.442,4.767,U.S Dollar,US Gallon,2023-10-26
Rhode Island,RI,3.526,4.174,4.5,4.497,U.S Dollar,US Gallon,2023-10-26
South Carolina,SC,3.104,3.529,3.884,4.176,U.S Dollar,US Gallon,2023-10-26
South Dakota,SD,3.528,3.717,4.2,4.718,U.S Dollar,US Gallon,2023-10-26
Tennessee,TN,3.14,3.558,3.933,4.183,U.S Dollar,US Gallon,2023-10-26
Texas,TX,3.021,3.445,3.777,3.993,U.S Dollar,US Gallon,2023-10-26
Utah,UT,3.792,4.031,4.226,4.524,U.S Dollar,US Gallon,2023-10-26
Virginia,VA,3.32,3.763,4.116,4.292,U.S Dollar,US Gallon,2023-10-26
Vermont,VT,3.643,4.146,4.548,4.492,U.S Dollar,US Gallon,2023-10-26
Washington,WA,4.74,5.015,5.21,5.467,U.S Dollar,US Gallon,2023-10-26
Wisconsin,WI,3.242,3.701,4.137,4.245,U.S Dollar,US Gallon,2023-10-26
West Virginia,WV,3.383,3.728,4.072,4.238,U.S Dollar,US Gallon,2023-10-26
Wyoming,WY,3.641,3.882,4.169,4.746,U.S Dollar,US Gallon,2023-10-26
