State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.947,4.131,4.328,4.179,U.S Dollar,US Gallon,2023-05-27
Alabama,AL,3.161,3.547,3.911,3.74,U.S Dollar,US Gallon,2023-05-27
Arkansas,AR,3.138,3.505,3.888,3.72,U.S Dollar,US Gallon,2023-05-27
Arizona,AZ,4.546,4.88,5.157,4.515,U.S Dollar,US Gallon,2023-05-27
California,CA,4.842,5.051,5.201,5.121,U.S Dollar,US Gallon,2023-05-27
Colorado,CO,3.481,3.844,4.138,3.977,U.S Dollar,US Gallon,2023-05-27
Connecticut,CT,3.646,4.1,4.496,4.185,U.S Dollar,US Gallon,2023-05-27
District of Columbia,DC,3.65,4.191,4.616,4.283,U.S Dollar,US Gallon,2023-05-27
Delaware,DE,3.491,3.923,4.195,3.788,U.S Dollar,US Gallon,2023-05-27
Florida,FL,3.409,3.811,4.134,3.773,U.S Dollar,US Gallon,2023-05-27
Georgia,GA,3.262,3.654,4.039,3.853,U.S Dollar,US Gallon,2023-05-27
Hawaii,HI,4.753,4.967,5.232,5.788,U.S Dollar,US Gallon,2023-05-27
Iowa,IA,3.413,3.667,4.153,3.714,U.S Dollar,US Gallon,2023-05-27
Idaho,ID,3.83,4.031,4.286,4.027,U.S Dollar,US Gallon,2023-05-27
Illinois,IL,3.958,4.451,4.873,4.04,U.S Dollar,US Gallon,2023-05-27
Indiana,IN,3.618,4.091,4.533,4.075,U.S Dollar,US Gallon,2023-05-27
Kansas,KS,3.272,3.567,3.881,3.685,U.S Dollar,US Gallon,2023-05-27
Kentucky,KY,3.346,3.809,4.196,3.861,U.S Dollar,US Gallon,2023-05-27
Louisiana,LA,3.142,3.526,3.894,3.564,U.S Dollar,US Gallon,2023-05-27
Massachusetts,MA,3.52,4.021,4.365,4.297,U.S Dollar,US Gallon,2023-05-27
Maryland,MD,3.499,4.01,4.285,3.874,U.S Dollar,US Gallon,2023-05-27
Maine,ME,3.542,3.938,4.335,4.344,U.S Dollar,US Gallon,2023-05-27
Michigan,MI,3.616,4.084,4.556,4.018,U.S Dollar,US Gallon,2023-05-27
Minnesota,MN,3.506,3.795,4.183,3.898,U.S Dollar,US Gallon,2023-05-27
Missouri,MO,3.223,3.526,3.847,3.628,U.S Dollar,US Gallon,2023-05-27
Mississippi,MS,3.001,3.385,3.735,3.603,U.S Dollar,US Gallon,2023-05-27
Montana,MT,3.623,3.909,4.178,4.115,U.S Dollar,US Gallon,2023-05-27
North Carolina,NC,3.296,3.678,4.039,3.792,U.S Dollar,US Gallon,2023-05-27
North Dakota,ND,3.463,3.769,4.055,3.942,U.S Dollar,US Gallon,2023-05-27
Nebraska,NE,3.381,3.567,4.028,3.708,U.S Dollar,US Gallon,2023-05-27
New Hampshire,NH,3.458,3.865,4.272,4.212,U.S Dollar,US Gallon,2023-05-27
New Jersey,NJ,3.538,4.039,4.291,3.781,U.S Dollar,US Gallon,2023-05-27
New Mexico,NM,3.496,3.826,4.121,4.181,U.S Dollar,US Gallon,2023-05-27
Nevada,NV,4.276,4.525,4.755,4.442,U.S Dollar,US Gallon,2023-05-27
New York,NY,3.705,4.144,4.499,4.587,U.S Dollar,US Gallon,2023-05-27
Ohio,OH,3.5,3.953,4.393,3.951,U.S Dollar,US Gallon,2023-05-27
Oklahoma,OK,3.256,3.58,3.831,3.563,U.S Dollar,US Gallon,2023-05-27
Oregon,OR,4.248,4.447,4.641,4.451,U.S Dollar,US Gallon,2023-05-27
Pennsylvania,PA,3.685,4.062,4.367,4.42,U.S Dollar,US Gallon,2023-05-27
Rhode Island,RI,3.52,4.091,4.43,4.316,U.S Dollar,US Gallon,2023-05-27
South Carolina,SC,3.189,3.588,3.935,3.679,U.S Dollar,US Gallon,2023-05-27
South Dakota,SD,3.45,3.604,4.069,3.777,U.S Dollar,US Gallon,2023-05-27
Tennessee,TN,3.196,3.589,3.942,3.686,U.S Dollar,US Gallon,2023-05-27
Texas,TX,3.132,3.525,3.866,3.386,U.S Dollar,US Gallon,2023-05-27
Utah,UT,4.071,4.304,4.51,4.038,U.S Dollar,US Gallon,2023-05-27
Virginia,VA,3.345,3.762,4.093,3.841,U.S Dollar,US Gallon,2023-05-27
Vermont,VT,3.559,3.961,4.399,3.983,U.S Dollar,US Gallon,2023-05-27
Washington,WA,4.668,4.864,5.079,4.949,U.S Dollar,US Gallon,2023-05-27
Wisconsin,WI,3.561,3.969,4.417,3.709,U.S Dollar,US Gallon,2023-05-27
West Virginia,WV,3.408,3.73,4.05,3.988,U.S Dollar,US Gallon,2023-05-27
Wyoming,WY,3.461,3.703,3.999,4.174,U.S Dollar,US Gallon,2023-05-27
