State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.488,3.693,3.893,3.829,U.S Dollar,US Gallon,2024-02-12
Alabama,AL,2.914,3.317,3.701,3.831,U.S Dollar,US Gallon,2024-02-12
Arkansas,AR,2.806,3.19,3.571,3.683,U.S Dollar,US Gallon,2024-02-12
Arizona,AZ,3.236,3.538,3.833,3.906,U.S Dollar,US Gallon,2024-02-12
California,CA,4.615,4.828,4.996,5.358,U.S Dollar,US Gallon,2024-02-12
Colorado,CO,2.731,3.103,3.411,3.57,U.S Dollar,US Gallon,2024-02-12
Connecticut,CT,3.236,3.786,4.194,4.222,U.S Dollar,US Gallon,2024-02-12
District of Columbia,DC,3.393,3.904,4.35,4.37,U.S Dollar,US Gallon,2024-02-12
Delaware,DE,3.177,3.684,3.958,3.98,U.S Dollar,US Gallon,2024-02-12
Florida,FL,3.138,3.542,3.876,3.997,U.S Dollar,US Gallon,2024-02-12
Georgia,GA,3.033,3.454,3.837,4.001,U.S Dollar,US Gallon,2024-02-12
Hawaii,HI,4.679,4.902,5.166,5.614,U.S Dollar,US Gallon,2024-02-12
Iowa,IA,2.914,3.245,3.712,3.777,U.S Dollar,US Gallon,2024-02-12
Idaho,ID,2.915,3.13,3.37,3.78,U.S Dollar,US Gallon,2024-02-12
Illinois,IL,3.386,3.849,4.293,4.038,U.S Dollar,US Gallon,2024-02-12
Indiana,IN,3.124,3.609,4.064,3.99,U.S Dollar,US Gallon,2024-02-12
Kansas,KS,2.748,3.056,3.369,3.576,U.S Dollar,US Gallon,2024-02-12
Kentucky,KY,2.949,3.402,3.808,3.836,U.S Dollar,US Gallon,2024-02-12
Louisiana,LA,2.867,3.249,3.623,3.714,U.S Dollar,US Gallon,2024-02-12
Massachusetts,MA,3.164,3.716,4.074,4.159,U.S Dollar,US Gallon,2024-02-12
Maryland,MD,3.249,3.793,4.086,4.076,U.S Dollar,US Gallon,2024-02-12
Maine,ME,3.208,3.644,4.046,4.381,U.S Dollar,US Gallon,2024-02-12
Michigan,MI,3.259,3.731,4.229,4.018,U.S Dollar,US Gallon,2024-02-12
Minnesota,MN,2.979,3.323,3.728,3.791,U.S Dollar,US Gallon,2024-02-12
Missouri,MO,2.814,3.166,3.474,3.576,U.S Dollar,US Gallon,2024-02-12
Mississippi,MS,2.784,3.179,3.553,3.657,U.S Dollar,US Gallon,2024-02-12
Montana,MT,2.965,3.242,3.563,3.578,U.S Dollar,US Gallon,2024-02-12
North Carolina,NC,3.066,3.484,3.859,3.94,U.S Dollar,US Gallon,2024-02-12
North Dakota,ND,2.849,3.145,3.514,3.743,U.S Dollar,US Gallon,2024-02-12
Nebraska,NE,2.861,3.068,3.57,3.636,U.S Dollar,US Gallon,2024-02-12
New Hampshire,NH,3.104,3.564,3.988,4.148,U.S Dollar,US Gallon,2024-02-12
New Jersey,NJ,3.132,3.705,3.975,4.025,U.S Dollar,US Gallon,2024-02-12
New Mexico,NM,2.83,3.173,3.476,3.783,U.S Dollar,US Gallon,2024-02-12
Nevada,NV,3.896,4.138,4.403,4.131,U.S Dollar,US Gallon,2024-02-12
New York,NY,3.279,3.786,4.173,4.395,U.S Dollar,US Gallon,2024-02-12
Ohio,OH,3.154,3.611,4.073,3.97,U.S Dollar,US Gallon,2024-02-12
Oklahoma,OK,2.718,3.052,3.324,3.513,U.S Dollar,US Gallon,2024-02-12
Oregon,OR,3.587,3.776,4.006,4.121,U.S Dollar,US Gallon,2024-02-12
Pennsylvania,PA,3.449,3.853,4.16,4.507,U.S Dollar,US Gallon,2024-02-12
Rhode Island,RI,3.109,3.739,4.09,4.218,U.S Dollar,US Gallon,2024-02-12
South Carolina,SC,2.943,3.351,3.708,3.808,U.S Dollar,US Gallon,2024-02-12
South Dakota,SD,2.814,3.042,3.501,3.649,U.S Dollar,US Gallon,2024-02-12
Tennessee,TN,2.862,3.244,3.613,3.819,U.S Dollar,US Gallon,2024-02-12
Texas,TX,2.816,3.209,3.546,3.616,U.S Dollar,US Gallon,2024-02-12
Utah,UT,2.816,3.049,3.251,3.696,U.S Dollar,US Gallon,2024-02-12
Virginia,VA,3.115,3.552,3.901,3.996,U.S Dollar,US Gallon,2024-02-12
Vermont,VT,3.213,3.758,4.165,4.228,U.S Dollar,US Gallon,2024-02-12
Washington,WA,3.903,4.123,4.339,4.639,U.S Dollar,US Gallon,2024-02-12
Wisconsin,WI,3.071,3.476,3.933,3.778,U.S Dollar,US Gallon,2024-02-12
West Virginia,WV,3.111,3.483,3.861,3.969,U.S Dollar,US Gallon,2024-02-12
Wyoming,WY,2.702,2.97,3.233,3.682,U.S Dollar,US Gallon,2024-02-12
