State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.481,4.651,4.843,4.299,U.S Dollar,US Gallon,2023-08-14
Alabama,AL,3.426,3.793,4.171,4.033,U.S Dollar,US Gallon,2023-08-14
Arkansas,AR,3.484,3.845,4.227,3.992,U.S Dollar,US Gallon,2023-08-14
Arizona,AZ,4.027,4.313,4.598,4.339,U.S Dollar,US Gallon,2023-08-14
California,CA,5.151,5.352,5.511,5.632,U.S Dollar,US Gallon,2023-08-14
Colorado,CO,3.961,4.332,4.633,4.226,U.S Dollar,US Gallon,2023-08-14
Connecticut,CT,3.82,4.268,4.664,4.353,U.S Dollar,US Gallon,2023-08-14
District of Columbia,DC,4.018,4.606,4.947,4.598,U.S Dollar,US Gallon,2023-08-14
Delaware,DE,3.716,4.201,4.477,4.143,U.S Dollar,US Gallon,2023-08-14
Florida,FL,3.733,4.104,4.42,4.358,U.S Dollar,US Gallon,2023-08-14
Georgia,GA,3.637,4.015,4.4,4.22,U.S Dollar,US Gallon,2023-08-14
Hawaii,HI,4.775,4.992,5.232,5.716,U.S Dollar,US Gallon,2023-08-14
Iowa,IA,3.776,4.09,4.547,4.129,U.S Dollar,US Gallon,2023-08-14
Idaho,ID,4.063,4.262,4.497,4.362,U.S Dollar,US Gallon,2023-08-14
Illinois,IL,4.161,4.649,5.072,4.312,U.S Dollar,US Gallon,2023-08-14
Indiana,IN,3.739,4.218,4.664,4.403,U.S Dollar,US Gallon,2023-08-14
Kansas,KS,3.666,3.956,4.268,4.025,U.S Dollar,US Gallon,2023-08-14
Kentucky,KY,3.53,3.985,4.388,4.012,U.S Dollar,US Gallon,2023-08-14
Louisiana,LA,3.43,3.784,4.143,3.964,U.S Dollar,US Gallon,2023-08-14
Massachusetts,MA,3.77,4.26,4.605,4.334,U.S Dollar,US Gallon,2023-08-14
Maryland,MD,3.796,4.302,4.604,4.29,U.S Dollar,US Gallon,2023-08-14
Maine,ME,3.825,4.21,4.611,4.296,U.S Dollar,US Gallon,2023-08-14
Michigan,MI,3.923,4.355,4.831,4.372,U.S Dollar,US Gallon,2023-08-14
Minnesota,MN,3.801,4.093,4.484,4.18,U.S Dollar,US Gallon,2023-08-14
Missouri,MO,3.612,3.908,4.235,3.966,U.S Dollar,US Gallon,2023-08-14
Mississippi,MS,3.318,3.662,4.026,3.891,U.S Dollar,US Gallon,2023-08-14
Montana,MT,4.009,4.289,4.601,4.334,U.S Dollar,US Gallon,2023-08-14
North Carolina,NC,3.608,3.975,4.339,4.214,U.S Dollar,US Gallon,2023-08-14
North Dakota,ND,3.78,4.059,4.412,4.157,U.S Dollar,US Gallon,2023-08-14
Nebraska,NE,3.704,3.897,4.371,4.045,U.S Dollar,US Gallon,2023-08-14
New Hampshire,NH,3.692,4.083,4.498,4.2,U.S Dollar,US Gallon,2023-08-14
New Jersey,NJ,3.715,4.204,4.481,4.243,U.S Dollar,US Gallon,2023-08-14
New Mexico,NM,3.739,4.088,4.374,4.164,U.S Dollar,US Gallon,2023-08-14
Nevada,NV,4.387,4.633,4.865,4.606,U.S Dollar,US Gallon,2023-08-14
New York,NY,3.915,4.347,4.71,4.545,U.S Dollar,US Gallon,2023-08-14
Ohio,OH,3.639,4.076,4.525,4.297,U.S Dollar,US Gallon,2023-08-14
Oklahoma,OK,3.615,3.935,4.196,3.988,U.S Dollar,US Gallon,2023-08-14
Oregon,OR,4.684,4.877,5.096,4.733,U.S Dollar,US Gallon,2023-08-14
Pennsylvania,PA,3.908,4.282,4.589,4.528,U.S Dollar,US Gallon,2023-08-14
Rhode Island,RI,3.769,4.353,4.668,4.331,U.S Dollar,US Gallon,2023-08-14
South Carolina,SC,3.489,3.86,4.214,4.079,U.S Dollar,US Gallon,2023-08-14
South Dakota,SD,3.781,3.995,4.454,4.103,U.S Dollar,US Gallon,2023-08-14
Tennessee,TN,3.431,3.799,4.162,4.103,U.S Dollar,US Gallon,2023-08-14
Texas,TX,3.449,3.816,4.156,3.886,U.S Dollar,US Gallon,2023-08-14
Utah,UT,4.082,4.306,4.524,4.358,U.S Dollar,US Gallon,2023-08-14
Virginia,VA,3.666,4.055,4.396,4.171,U.S Dollar,US Gallon,2023-08-14
Vermont,VT,3.808,4.201,4.617,4.229,U.S Dollar,US Gallon,2023-08-14
Washington,WA,5.026,5.228,5.433,5.206,U.S Dollar,US Gallon,2023-08-14
Wisconsin,WI,3.741,4.154,4.586,4.108,U.S Dollar,US Gallon,2023-08-14
West Virginia,WV,3.583,3.904,4.217,4.177,U.S Dollar,US Gallon,2023-08-14
Wyoming,WY,3.946,4.196,4.472,4.397,U.S Dollar,US Gallon,2023-08-14
