State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.722,4.895,5.078,5.152,U.S Dollar,US Gallon,2022-03-27
Alabama,AL,4.014,4.373,4.716,5.019,U.S Dollar,US Gallon,2022-03-27
Arkansas,AR,3.82,4.142,4.438,4.826,U.S Dollar,US Gallon,2022-03-27
Arizona,AZ,4.689,4.96,5.221,5.11,U.S Dollar,US Gallon,2022-03-27
California,CA,5.913,6.115,6.246,6.418,U.S Dollar,US Gallon,2022-03-27
Colorado,CO,3.993,4.326,4.628,4.846,U.S Dollar,US Gallon,2022-03-27
Connecticut,CT,4.311,4.649,4.88,5.245,U.S Dollar,US Gallon,2022-03-27
District of Columbia,DC,4.433,4.883,5.059,5.386,U.S Dollar,US Gallon,2022-03-27
Delaware,DE,4.086,4.508,4.755,5.084,U.S Dollar,US Gallon,2022-03-27
Florida,FL,4.117,4.506,4.818,5.102,U.S Dollar,US Gallon,2022-03-27
Georgia,GA,3.954,4.346,4.693,4.909,U.S Dollar,US Gallon,2022-03-27
Hawaii,HI,5.136,5.309,5.578,5.504,U.S Dollar,US Gallon,2022-03-27
Iowa,IA,3.885,4.043,4.457,4.807,U.S Dollar,US Gallon,2022-03-27
Idaho,ID,4.419,4.622,4.838,5.101,U.S Dollar,US Gallon,2022-03-27
Illinois,IL,4.494,4.869,5.261,4.97,U.S Dollar,US Gallon,2022-03-27
Indiana,IN,4.186,4.53,4.853,4.977,U.S Dollar,US Gallon,2022-03-27
Kansas,KS,3.8,4.067,4.329,4.76,U.S Dollar,US Gallon,2022-03-27
Kentucky,KY,3.981,4.326,4.646,5.011,U.S Dollar,US Gallon,2022-03-27
Louisiana,LA,4.026,4.359,4.679,4.919,U.S Dollar,US Gallon,2022-03-27
Massachusetts,MA,4.248,4.583,4.813,5.21,U.S Dollar,US Gallon,2022-03-27
Maryland,MD,3.823,4.3,4.563,4.732,U.S Dollar,US Gallon,2022-03-27
Maine,ME,4.202,4.537,4.824,5.262,U.S Dollar,US Gallon,2022-03-27
Michigan,MI,4.137,4.472,4.81,4.959,U.S Dollar,US Gallon,2022-03-27
Minnesota,MN,3.926,4.173,4.513,4.889,U.S Dollar,US Gallon,2022-03-27
Missouri,MO,3.784,4.056,4.336,4.737,U.S Dollar,US Gallon,2022-03-27
Mississippi,MS,3.919,4.242,4.576,4.917,U.S Dollar,US Gallon,2022-03-27
Montana,MT,4.084,4.346,4.622,4.981,U.S Dollar,US Gallon,2022-03-27
North Carolina,NC,4.037,4.41,4.764,5.077,U.S Dollar,US Gallon,2022-03-27
North Dakota,ND,3.915,4.139,4.385,4.872,U.S Dollar,US Gallon,2022-03-27
Nebraska,NE,3.87,3.984,4.367,4.775,U.S Dollar,US Gallon,2022-03-27
New Hampshire,NH,4.179,4.554,4.83,5.172,U.S Dollar,US Gallon,2022-03-27
New Jersey,NJ,4.212,4.611,4.799,5.248,U.S Dollar,US Gallon,2022-03-27
New Mexico,NM,4.152,4.473,4.73,5.057,U.S Dollar,US Gallon,2022-03-27
Nevada,NV,5.248,5.452,5.65,5.329,U.S Dollar,US Gallon,2022-03-27
New York,NY,4.349,4.675,4.912,5.33,U.S Dollar,US Gallon,2022-03-27
Ohio,OH,4.039,4.364,4.707,5.024,U.S Dollar,US Gallon,2022-03-27
Oklahoma,OK,3.81,4.098,4.318,4.755,U.S Dollar,US Gallon,2022-03-27
Oregon,OR,4.722,4.918,5.115,5.463,U.S Dollar,US Gallon,2022-03-27
Pennsylvania,PA,4.322,4.678,4.965,5.46,U.S Dollar,US Gallon,2022-03-27
Rhode Island,RI,4.198,4.572,4.819,5.124,U.S Dollar,US Gallon,2022-03-27
South Carolina,SC,3.938,4.301,4.641,5.007,U.S Dollar,US Gallon,2022-03-27
South Dakota,SD,3.942,4.054,4.432,4.808,U.S Dollar,US Gallon,2022-03-27
Tennessee,TN,4.025,4.385,4.724,5.025,U.S Dollar,US Gallon,2022-03-27
Texas,TX,3.875,4.217,4.526,4.872,U.S Dollar,US Gallon,2022-03-27
Utah,UT,4.434,4.635,4.83,5.094,U.S Dollar,US Gallon,2022-03-27
Virginia,VA,4.128,4.529,4.849,5.085,U.S Dollar,US Gallon,2022-03-27
Vermont,VT,4.233,4.562,4.812,5.2,U.S Dollar,US Gallon,2022-03-27
Washington,WA,4.736,4.96,5.142,5.54,U.S Dollar,US Gallon,2022-03-27
Wisconsin,WI,3.954,4.311,4.7,4.846,U.S Dollar,US Gallon,2022-03-27
West Virginia,WV,4.081,4.376,4.67,5.029,U.S Dollar,US Gallon,2022-03-27
Wyoming,WY,4.111,4.336,4.593,4.978,U.S Dollar,US Gallon,2022-03-27
