State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.641,4.814,4.985,5.159,U.S Dollar,US Gallon,2022-09-19
Alabama,AL,3.244,3.619,4.002,4.706,U.S Dollar,US Gallon,2022-09-19
Arkansas,AR,3.19,3.554,3.884,4.667,U.S Dollar,US Gallon,2022-09-19
Arizona,AZ,3.975,4.245,4.521,4.941,U.S Dollar,US Gallon,2022-09-19
California,CA,5.447,5.642,5.793,6.291,U.S Dollar,US Gallon,2022-09-19
Colorado,CO,3.668,4.008,4.294,4.714,U.S Dollar,US Gallon,2022-09-19
Connecticut,CT,3.456,4.021,4.409,5.066,U.S Dollar,US Gallon,2022-09-19
District of Columbia,DC,3.833,4.461,4.782,5.054,U.S Dollar,US Gallon,2022-09-19
Delaware,DE,3.333,3.83,4.097,4.629,U.S Dollar,US Gallon,2022-09-19
Florida,FL,3.409,3.804,4.119,4.737,U.S Dollar,US Gallon,2022-09-19
Georgia,GA,3.173,3.568,3.932,4.634,U.S Dollar,US Gallon,2022-09-19
Hawaii,HI,5.267,5.487,5.714,6.074,U.S Dollar,US Gallon,2022-09-19
Iowa,IA,3.459,3.727,4.197,4.806,U.S Dollar,US Gallon,2022-09-19
Idaho,ID,4.409,4.634,4.859,5.035,U.S Dollar,US Gallon,2022-09-19
Illinois,IL,3.916,4.392,4.79,5.151,U.S Dollar,US Gallon,2022-09-19
Indiana,IN,3.668,4.109,4.477,5.267,U.S Dollar,US Gallon,2022-09-19
Kansas,KS,3.403,3.681,3.989,4.726,U.S Dollar,US Gallon,2022-09-19
Kentucky,KY,3.276,3.668,4.021,4.834,U.S Dollar,US Gallon,2022-09-19
Louisiana,LA,3.138,3.493,3.853,4.569,U.S Dollar,US Gallon,2022-09-19
Massachusetts,MA,3.684,4.247,4.544,5.008,U.S Dollar,US Gallon,2022-09-19
Maryland,MD,3.454,3.991,4.258,4.729,U.S Dollar,US Gallon,2022-09-19
Maine,ME,3.672,4.089,4.42,5.046,U.S Dollar,US Gallon,2022-09-19
Michigan,MI,3.802,4.209,4.621,5.346,U.S Dollar,US Gallon,2022-09-19
Minnesota,MN,3.631,3.958,4.324,4.953,U.S Dollar,US Gallon,2022-09-19
Missouri,MO,3.325,3.636,3.935,4.728,U.S Dollar,US Gallon,2022-09-19
Mississippi,MS,3.103,3.478,3.827,4.57,U.S Dollar,US Gallon,2022-09-19
Montana,MT,3.927,4.196,4.487,4.893,U.S Dollar,US Gallon,2022-09-19
North Carolina,NC,3.359,3.731,4.087,4.709,U.S Dollar,US Gallon,2022-09-19
North Dakota,ND,3.643,3.97,4.366,4.813,U.S Dollar,US Gallon,2022-09-19
Nebraska,NE,3.501,3.708,4.159,4.81,U.S Dollar,US Gallon,2022-09-19
New Hampshire,NH,3.601,4.115,4.461,4.914,U.S Dollar,US Gallon,2022-09-19
New Jersey,NJ,3.599,4.181,4.439,4.884,U.S Dollar,US Gallon,2022-09-19
New Mexico,NM,3.566,3.892,4.18,4.778,U.S Dollar,US Gallon,2022-09-19
Nevada,NV,4.918,5.15,5.353,5.209,U.S Dollar,US Gallon,2022-09-19
New York,NY,3.78,4.257,4.596,5.128,U.S Dollar,US Gallon,2022-09-19
Ohio,OH,3.412,3.812,4.186,5.083,U.S Dollar,US Gallon,2022-09-19
Oklahoma,OK,3.351,3.689,3.91,4.618,U.S Dollar,US Gallon,2022-09-19
Oregon,OR,4.648,4.863,5.055,5.489,U.S Dollar,US Gallon,2022-09-19
Pennsylvania,PA,3.853,4.233,4.494,5.067,U.S Dollar,US Gallon,2022-09-19
Rhode Island,RI,3.568,4.179,4.454,4.907,U.S Dollar,US Gallon,2022-09-19
South Carolina,SC,3.259,3.631,3.986,4.718,U.S Dollar,US Gallon,2022-09-19
South Dakota,SD,3.651,3.822,4.287,4.787,U.S Dollar,US Gallon,2022-09-19
Tennessee,TN,3.224,3.591,3.962,4.661,U.S Dollar,US Gallon,2022-09-19
Texas,TX,3.172,3.541,3.871,4.532,U.S Dollar,US Gallon,2022-09-19
Utah,UT,4.246,4.466,4.663,4.844,U.S Dollar,US Gallon,2022-09-19
Virginia,VA,3.405,3.833,4.152,4.717,U.S Dollar,US Gallon,2022-09-19
Vermont,VT,3.823,4.389,4.778,4.976,U.S Dollar,US Gallon,2022-09-19
Washington,WA,4.63,4.85,5.044,5.492,U.S Dollar,US Gallon,2022-09-19
Wisconsin,WI,3.41,3.822,4.242,4.846,U.S Dollar,US Gallon,2022-09-19
West Virginia,WV,3.544,3.81,4.072,4.76,U.S Dollar,US Gallon,2022-09-19
Wyoming,WY,3.805,3.992,4.282,4.87,U.S Dollar,US Gallon,2022-09-19
