State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.606,5.764,5.96,5.941,U.S Dollar,US Gallon,2022-06-18
Alabama,AL,4.599,4.949,5.318,5.644,U.S Dollar,US Gallon,2022-06-18
Arkansas,AR,4.522,4.849,5.168,5.38,U.S Dollar,US Gallon,2022-06-18
Arizona,AZ,5.386,5.661,5.945,5.94,U.S Dollar,US Gallon,2022-06-18
California,CA,6.408,6.611,6.745,7.011,U.S Dollar,US Gallon,2022-06-18
Colorado,CO,4.908,5.244,5.541,5.53,U.S Dollar,US Gallon,2022-06-18
Connecticut,CT,4.96,5.357,5.71,6.164,U.S Dollar,US Gallon,2022-06-18
District of Columbia,DC,5.172,5.689,5.97,6.228,U.S Dollar,US Gallon,2022-06-18
Delaware,DE,4.965,5.373,5.643,5.934,U.S Dollar,US Gallon,2022-06-18
Florida,FL,4.833,5.215,5.534,5.715,U.S Dollar,US Gallon,2022-06-18
Georgia,GA,4.481,4.847,5.203,5.547,U.S Dollar,US Gallon,2022-06-18
Hawaii,HI,5.556,5.763,6.015,6.154,U.S Dollar,US Gallon,2022-06-18
Iowa,IA,4.729,4.907,5.366,5.399,U.S Dollar,US Gallon,2022-06-18
Idaho,ID,5.173,5.359,5.595,5.837,U.S Dollar,US Gallon,2022-06-18
Illinois,IL,5.521,5.972,6.345,5.765,U.S Dollar,US Gallon,2022-06-18
Indiana,IN,5.151,5.526,5.857,5.992,U.S Dollar,US Gallon,2022-06-18
Kansas,KS,4.658,4.939,5.22,5.343,U.S Dollar,US Gallon,2022-06-18
Kentucky,KY,4.744,5.108,5.437,5.846,U.S Dollar,US Gallon,2022-06-18
Louisiana,LA,4.533,4.871,5.205,5.37,U.S Dollar,US Gallon,2022-06-18
Massachusetts,MA,5.019,5.424,5.702,6.178,U.S Dollar,US Gallon,2022-06-18
Maryland,MD,4.97,5.456,5.737,5.95,U.S Dollar,US Gallon,2022-06-18
Maine,ME,5.08,5.424,5.728,6.152,U.S Dollar,US Gallon,2022-06-18
Michigan,MI,5.175,5.529,5.885,5.939,U.S Dollar,US Gallon,2022-06-18
Minnesota,MN,4.749,4.997,5.359,5.488,U.S Dollar,US Gallon,2022-06-18
Missouri,MO,4.67,4.968,5.28,5.344,U.S Dollar,US Gallon,2022-06-18
Mississippi,MS,4.503,4.826,5.166,5.372,U.S Dollar,US Gallon,2022-06-18
Montana,MT,4.974,5.249,5.531,5.848,U.S Dollar,US Gallon,2022-06-18
North Carolina,NC,4.631,4.988,5.343,5.732,U.S Dollar,US Gallon,2022-06-18
North Dakota,ND,4.789,5.097,5.426,5.582,U.S Dollar,US Gallon,2022-06-18
Nebraska,NE,4.769,4.915,5.366,5.34,U.S Dollar,US Gallon,2022-06-18
New Hampshire,NH,4.962,5.356,5.673,6.171,U.S Dollar,US Gallon,2022-06-18
New Jersey,NJ,5.01,5.485,5.718,6.058,U.S Dollar,US Gallon,2022-06-18
New Mexico,NM,4.808,5.131,5.404,5.602,U.S Dollar,US Gallon,2022-06-18
Nevada,NV,5.656,5.893,6.088,6.044,U.S Dollar,US Gallon,2022-06-18
New York,NY,5.02,5.404,5.71,6.288,U.S Dollar,US Gallon,2022-06-18
Ohio,OH,4.998,5.36,5.69,6.084,U.S Dollar,US Gallon,2022-06-18
Oklahoma,OK,4.654,4.959,5.207,5.299,U.S Dollar,US Gallon,2022-06-18
Oregon,OR,5.541,5.734,5.944,6.279,U.S Dollar,US Gallon,2022-06-18
Pennsylvania,PA,5.038,5.397,5.681,6.194,U.S Dollar,US Gallon,2022-06-18
Rhode Island,RI,4.983,5.472,5.779,6.259,U.S Dollar,US Gallon,2022-06-18
South Carolina,SC,4.557,4.915,5.251,5.607,U.S Dollar,US Gallon,2022-06-18
South Dakota,SD,4.774,4.915,5.366,5.383,U.S Dollar,US Gallon,2022-06-18
Tennessee,TN,4.609,4.969,5.328,5.637,U.S Dollar,US Gallon,2022-06-18
Texas,TX,4.666,5.015,5.333,5.32,U.S Dollar,US Gallon,2022-06-18
Utah,UT,5.109,5.311,5.505,5.695,U.S Dollar,US Gallon,2022-06-18
Virginia,VA,4.834,5.252,5.589,5.819,U.S Dollar,US Gallon,2022-06-18
Vermont,VT,5.033,5.404,5.76,6.138,U.S Dollar,US Gallon,2022-06-18
Washington,WA,5.551,5.76,5.944,6.319,U.S Dollar,US Gallon,2022-06-18
Wisconsin,WI,4.872,5.279,5.661,5.502,U.S Dollar,US Gallon,2022-06-18
West Virginia,WV,4.92,5.224,5.49,5.982,U.S Dollar,US Gallon,2022-06-18
Wyoming,WY,4.84,5.078,5.319,5.686,U.S Dollar,US Gallon,2022-06-18
