State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.725,3.882,4.08,3.627,U.S Dollar,US Gallon,2022-01-08
Alabama,AL,2.994,3.343,3.651,3.382,U.S Dollar,US Gallon,2022-01-08
Arkansas,AR,2.934,3.241,3.535,3.318,U.S Dollar,US Gallon,2022-01-08
Arizona,AZ,3.604,3.897,4.145,3.876,U.S Dollar,US Gallon,2022-01-08
California,CA,4.656,4.849,4.976,4.81,U.S Dollar,US Gallon,2022-01-08
Colorado,CO,3.306,3.637,3.929,3.384,U.S Dollar,US Gallon,2022-01-08
Connecticut,CT,3.495,3.807,4.021,3.663,U.S Dollar,US Gallon,2022-01-08
District of Columbia,DC,3.469,3.951,4.13,3.74,U.S Dollar,US Gallon,2022-01-08
Delaware,DE,3.223,3.62,3.888,3.556,U.S Dollar,US Gallon,2022-01-08
Florida,FL,3.199,3.58,3.884,3.495,U.S Dollar,US Gallon,2022-01-08
Georgia,GA,3.119,3.474,3.804,3.467,U.S Dollar,US Gallon,2022-01-08
Hawaii,HI,4.338,4.54,4.788,4.656,U.S Dollar,US Gallon,2022-01-08
Iowa,IA,3.053,3.199,3.598,3.361,U.S Dollar,US Gallon,2022-01-08
Idaho,ID,3.559,3.76,3.951,3.83,U.S Dollar,US Gallon,2022-01-08
Illinois,IL,3.463,3.818,4.212,3.56,U.S Dollar,US Gallon,2022-01-08
Indiana,IN,3.212,3.522,3.837,3.627,U.S Dollar,US Gallon,2022-01-08
Kansas,KS,2.973,3.234,3.479,3.332,U.S Dollar,US Gallon,2022-01-08
Kentucky,KY,2.976,3.312,3.621,3.353,U.S Dollar,US Gallon,2022-01-08
Louisiana,LA,3.035,3.361,3.659,3.258,U.S Dollar,US Gallon,2022-01-08
Massachusetts,MA,3.377,3.673,3.891,3.55,U.S Dollar,US Gallon,2022-01-08
Maryland,MD,3.262,3.698,3.972,3.558,U.S Dollar,US Gallon,2022-01-08
Maine,ME,3.414,3.711,3.959,3.596,U.S Dollar,US Gallon,2022-01-08
Michigan,MI,3.181,3.512,3.846,3.494,U.S Dollar,US Gallon,2022-01-08
Minnesota,MN,3.085,3.331,3.65,3.484,U.S Dollar,US Gallon,2022-01-08
Missouri,MO,2.936,3.202,3.474,3.271,U.S Dollar,US Gallon,2022-01-08
Mississippi,MS,2.945,3.264,3.567,3.239,U.S Dollar,US Gallon,2022-01-08
Montana,MT,3.385,3.648,3.913,3.726,U.S Dollar,US Gallon,2022-01-08
North Carolina,NC,3.063,3.433,3.782,3.462,U.S Dollar,US Gallon,2022-01-08
North Dakota,ND,3.095,3.296,3.528,3.558,U.S Dollar,US Gallon,2022-01-08
Nebraska,NE,3.107,3.216,3.565,3.386,U.S Dollar,US Gallon,2022-01-08
New Hampshire,NH,3.275,3.616,3.877,3.475,U.S Dollar,US Gallon,2022-01-08
New Jersey,NJ,3.383,3.759,3.938,3.641,U.S Dollar,US Gallon,2022-01-08
New Mexico,NM,3.247,3.558,3.817,3.533,U.S Dollar,US Gallon,2022-01-08
Nevada,NV,3.826,4.053,4.236,3.91,U.S Dollar,US Gallon,2022-01-08
New York,NY,3.485,3.795,4.03,3.731,U.S Dollar,US Gallon,2022-01-08
Ohio,OH,3.123,3.438,3.771,3.637,U.S Dollar,US Gallon,2022-01-08
Oklahoma,OK,2.93,3.186,3.41,3.172,U.S Dollar,US Gallon,2022-01-08
Oregon,OR,3.89,4.041,4.222,3.952,U.S Dollar,US Gallon,2022-01-08
Pennsylvania,PA,3.523,3.857,4.129,3.924,U.S Dollar,US Gallon,2022-01-08
Rhode Island,RI,3.363,3.724,3.965,3.571,U.S Dollar,US Gallon,2022-01-08
South Carolina,SC,3.018,3.388,3.708,3.347,U.S Dollar,US Gallon,2022-01-08
South Dakota,SD,3.149,3.239,3.598,3.48,U.S Dollar,US Gallon,2022-01-08
Tennessee,TN,3.023,3.363,3.699,3.393,U.S Dollar,US Gallon,2022-01-08
Texas,TX,2.906,3.245,3.537,3.19,U.S Dollar,US Gallon,2022-01-08
Utah,UT,3.453,3.662,3.839,3.784,U.S Dollar,US Gallon,2022-01-08
Virginia,VA,3.148,3.538,3.864,3.488,U.S Dollar,US Gallon,2022-01-08
Vermont,VT,3.358,3.655,3.912,3.581,U.S Dollar,US Gallon,2022-01-08
Washington,WA,3.92,4.128,4.309,3.965,U.S Dollar,US Gallon,2022-01-08
Wisconsin,WI,3.011,3.349,3.736,3.384,U.S Dollar,US Gallon,2022-01-08
West Virginia,WV,3.204,3.48,3.772,3.602,U.S Dollar,US Gallon,2022-01-08
Wyoming,WY,3.314,3.548,3.81,3.708,U.S Dollar,US Gallon,2022-01-08
