State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.295,4.474,4.673,4.165,U.S Dollar,US Gallon,2023-07-19
Alabama,AL,3.134,3.534,3.904,3.627,U.S Dollar,US Gallon,2023-07-19
Arkansas,AR,3.174,3.56,3.927,3.626,U.S Dollar,US Gallon,2023-07-19
Arizona,AZ,3.795,4.11,4.383,3.978,U.S Dollar,US Gallon,2023-07-19
California,CA,4.898,5.111,5.261,5.111,U.S Dollar,US Gallon,2023-07-19
Colorado,CO,3.831,4.205,4.505,3.926,U.S Dollar,US Gallon,2023-07-19
Connecticut,CT,3.619,4.096,4.477,4.067,U.S Dollar,US Gallon,2023-07-19
District of Columbia,DC,3.692,4.281,4.668,4.212,U.S Dollar,US Gallon,2023-07-19
Delaware,DE,3.472,3.928,4.195,3.683,U.S Dollar,US Gallon,2023-07-19
Florida,FL,3.428,3.814,4.133,3.755,U.S Dollar,US Gallon,2023-07-19
Georgia,GA,3.303,3.715,4.096,3.79,U.S Dollar,US Gallon,2023-07-19
Hawaii,HI,4.692,4.904,5.161,5.665,U.S Dollar,US Gallon,2023-07-19
Iowa,IA,3.346,3.628,4.087,3.584,U.S Dollar,US Gallon,2023-07-19
Idaho,ID,3.893,4.099,4.351,3.909,U.S Dollar,US Gallon,2023-07-19
Illinois,IL,3.827,4.346,4.764,3.82,U.S Dollar,US Gallon,2023-07-19
Indiana,IN,3.487,3.976,4.424,3.866,U.S Dollar,US Gallon,2023-07-19
Kansas,KS,3.267,3.572,3.875,3.569,U.S Dollar,US Gallon,2023-07-19
Kentucky,KY,3.261,3.735,4.136,3.672,U.S Dollar,US Gallon,2023-07-19
Louisiana,LA,3.149,3.538,3.9,3.551,U.S Dollar,US Gallon,2023-07-19
Massachusetts,MA,3.556,4.067,4.414,4.159,U.S Dollar,US Gallon,2023-07-19
Maryland,MD,3.562,4.074,4.342,3.827,U.S Dollar,US Gallon,2023-07-19
Maine,ME,3.629,4.018,4.427,4.112,U.S Dollar,US Gallon,2023-07-19
Michigan,MI,3.529,4.01,4.482,3.803,U.S Dollar,US Gallon,2023-07-19
Minnesota,MN,3.425,3.727,4.116,3.72,U.S Dollar,US Gallon,2023-07-19
Missouri,MO,3.243,3.568,3.882,3.486,U.S Dollar,US Gallon,2023-07-19
Mississippi,MS,3.016,3.4,3.766,3.511,U.S Dollar,US Gallon,2023-07-19
Montana,MT,3.74,4.051,4.323,4.038,U.S Dollar,US Gallon,2023-07-19
North Carolina,NC,3.312,3.705,4.064,3.708,U.S Dollar,US Gallon,2023-07-19
North Dakota,ND,3.473,3.767,4.069,3.772,U.S Dollar,US Gallon,2023-07-19
Nebraska,NE,3.356,3.54,4.007,3.548,U.S Dollar,US Gallon,2023-07-19
New Hampshire,NH,3.476,3.909,4.324,4.064,U.S Dollar,US Gallon,2023-07-19
New Jersey,NJ,3.518,4.035,4.29,3.748,U.S Dollar,US Gallon,2023-07-19
New Mexico,NM,3.471,3.822,4.107,3.832,U.S Dollar,US Gallon,2023-07-19
Nevada,NV,4.223,4.485,4.72,4.178,U.S Dollar,US Gallon,2023-07-19
New York,NY,3.675,4.131,4.488,4.364,U.S Dollar,US Gallon,2023-07-19
Ohio,OH,3.31,3.772,4.221,3.693,U.S Dollar,US Gallon,2023-07-19
Oklahoma,OK,3.223,3.547,3.809,3.468,U.S Dollar,US Gallon,2023-07-19
Oregon,OR,4.595,4.807,5.019,4.418,U.S Dollar,US Gallon,2023-07-19
Pennsylvania,PA,3.675,4.059,4.363,4.262,U.S Dollar,US Gallon,2023-07-19
Rhode Island,RI,3.507,4.103,4.432,4.176,U.S Dollar,US Gallon,2023-07-19
South Carolina,SC,3.266,3.652,4.013,3.617,U.S Dollar,US Gallon,2023-07-19
South Dakota,SD,3.496,3.656,4.128,3.691,U.S Dollar,US Gallon,2023-07-19
Tennessee,TN,3.157,3.551,3.919,3.61,U.S Dollar,US Gallon,2023-07-19
Texas,TX,3.175,3.564,3.89,3.419,U.S Dollar,US Gallon,2023-07-19
Utah,UT,3.893,4.12,4.319,3.733,U.S Dollar,US Gallon,2023-07-19
Virginia,VA,3.416,3.824,4.16,3.757,U.S Dollar,US Gallon,2023-07-19
Vermont,VT,3.605,4.027,4.443,3.929,U.S Dollar,US Gallon,2023-07-19
Washington,WA,4.933,5.149,5.366,4.93,U.S Dollar,US Gallon,2023-07-19
Wisconsin,WI,3.351,3.796,4.226,3.549,U.S Dollar,US Gallon,2023-07-19
West Virginia,WV,3.363,3.688,4.01,3.79,U.S Dollar,US Gallon,2023-07-19
Wyoming,WY,3.614,3.878,4.153,4.095,U.S Dollar,US Gallon,2023-07-19
