State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.617,4.801,5.005,4.509,U.S Dollar,US Gallon,2023-08-31
Alabama,AL,3.426,3.821,4.195,4.16,U.S Dollar,US Gallon,2023-08-31
Arkansas,AR,3.41,3.791,4.164,4.101,U.S Dollar,US Gallon,2023-08-31
Arizona,AZ,4.324,4.623,4.908,4.718,U.S Dollar,US Gallon,2023-08-31
California,CA,5.296,5.506,5.661,5.902,U.S Dollar,US Gallon,2023-08-31
Colorado,CO,3.963,4.343,4.643,4.332,U.S Dollar,US Gallon,2023-08-31
Connecticut,CT,3.803,4.289,4.669,4.424,U.S Dollar,US Gallon,2023-08-31
District of Columbia,DC,3.965,4.525,4.885,4.547,U.S Dollar,US Gallon,2023-08-31
Delaware,DE,3.608,4.109,4.394,4.322,U.S Dollar,US Gallon,2023-08-31
Florida,FL,3.698,4.083,4.405,4.44,U.S Dollar,US Gallon,2023-08-31
Georgia,GA,3.609,4.014,4.4,4.309,U.S Dollar,US Gallon,2023-08-31
Hawaii,HI,4.793,4.989,5.243,5.726,U.S Dollar,US Gallon,2023-08-31
Iowa,IA,3.6,3.875,4.353,4.261,U.S Dollar,US Gallon,2023-08-31
Idaho,ID,4.163,4.387,4.62,4.762,U.S Dollar,US Gallon,2023-08-31
Illinois,IL,4.064,4.569,4.997,4.386,U.S Dollar,US Gallon,2023-08-31
Indiana,IN,3.674,4.169,4.617,4.529,U.S Dollar,US Gallon,2023-08-31
Kansas,KS,3.565,3.866,4.176,4.098,U.S Dollar,US Gallon,2023-08-31
Kentucky,KY,3.498,3.963,4.37,4.213,U.S Dollar,US Gallon,2023-08-31
Louisiana,LA,3.382,3.751,4.106,4.014,U.S Dollar,US Gallon,2023-08-31
Massachusetts,MA,3.755,4.267,4.606,4.398,U.S Dollar,US Gallon,2023-08-31
Maryland,MD,3.679,4.199,4.486,4.4,U.S Dollar,US Gallon,2023-08-31
Maine,ME,3.836,4.243,4.64,4.395,U.S Dollar,US Gallon,2023-08-31
Michigan,MI,3.725,4.201,4.678,4.447,U.S Dollar,US Gallon,2023-08-31
Minnesota,MN,3.639,3.973,4.364,4.344,U.S Dollar,US Gallon,2023-08-31
Missouri,MO,3.489,3.808,4.131,4.026,U.S Dollar,US Gallon,2023-08-31
Mississippi,MS,3.305,3.684,4.033,3.972,U.S Dollar,US Gallon,2023-08-31
Montana,MT,4,4.311,4.601,4.548,U.S Dollar,US Gallon,2023-08-31
North Carolina,NC,3.538,3.922,4.294,4.272,U.S Dollar,US Gallon,2023-08-31
North Dakota,ND,3.721,4.045,4.334,4.231,U.S Dollar,US Gallon,2023-08-31
Nebraska,NE,3.586,3.784,4.211,4.169,U.S Dollar,US Gallon,2023-08-31
New Hampshire,NH,3.716,4.131,4.542,4.294,U.S Dollar,US Gallon,2023-08-31
New Jersey,NJ,3.662,4.2,4.47,4.334,U.S Dollar,US Gallon,2023-08-31
New Mexico,NM,3.781,4.144,4.428,4.374,U.S Dollar,US Gallon,2023-08-31
Nevada,NV,4.515,4.769,5.006,4.884,U.S Dollar,US Gallon,2023-08-31
New York,NY,3.901,4.358,4.709,4.598,U.S Dollar,US Gallon,2023-08-31
Ohio,OH,3.628,4.069,4.518,4.476,U.S Dollar,US Gallon,2023-08-31
Oklahoma,OK,3.512,3.828,4.094,4.068,U.S Dollar,US Gallon,2023-08-31
Oregon,OR,4.762,4.96,5.175,5.083,U.S Dollar,US Gallon,2023-08-31
Pennsylvania,PA,3.877,4.269,4.568,4.714,U.S Dollar,US Gallon,2023-08-31
Rhode Island,RI,3.744,4.356,4.675,4.355,U.S Dollar,US Gallon,2023-08-31
South Carolina,SC,3.497,3.899,4.26,4.286,U.S Dollar,US Gallon,2023-08-31
South Dakota,SD,3.74,3.905,4.371,4.244,U.S Dollar,US Gallon,2023-08-31
Tennessee,TN,3.445,3.833,4.191,4.184,U.S Dollar,US Gallon,2023-08-31
Texas,TX,3.42,3.818,4.151,4.014,U.S Dollar,US Gallon,2023-08-31
Utah,UT,4.324,4.558,4.755,4.77,U.S Dollar,US Gallon,2023-08-31
Virginia,VA,3.61,4.021,4.358,4.294,U.S Dollar,US Gallon,2023-08-31
Vermont,VT,3.809,4.207,4.614,4.36,U.S Dollar,US Gallon,2023-08-31
Washington,WA,5.105,5.336,5.527,5.526,U.S Dollar,US Gallon,2023-08-31
Wisconsin,WI,3.593,4.051,4.48,4.251,U.S Dollar,US Gallon,2023-08-31
West Virginia,WV,3.649,3.997,4.327,4.305,U.S Dollar,US Gallon,2023-08-31
Wyoming,WY,3.93,4.186,4.45,4.542,U.S Dollar,US Gallon,2023-08-31
