State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.95,4.19,4.376,4.37,U.S Dollar,US Gallon,2023-11-28
Alabama,AL,2.863,3.274,3.663,3.944,U.S Dollar,US Gallon,2023-11-28
Arkansas,AR,2.841,3.228,3.597,3.916,U.S Dollar,US Gallon,2023-11-28
Arizona,AZ,3.505,3.803,4.099,4.303,U.S Dollar,US Gallon,2023-11-28
California,CA,4.882,5.105,5.26,5.842,U.S Dollar,US Gallon,2023-11-28
Colorado,CO,3.067,3.436,3.736,4.095,U.S Dollar,US Gallon,2023-11-28
Connecticut,CT,3.391,3.97,4.383,4.476,U.S Dollar,US Gallon,2023-11-28
District of Columbia,DC,3.478,4.053,4.452,4.482,U.S Dollar,US Gallon,2023-11-28
Delaware,DE,3.148,3.681,3.969,4.163,U.S Dollar,US Gallon,2023-11-28
Florida,FL,3.096,3.497,3.825,4.026,U.S Dollar,US Gallon,2023-11-28
Georgia,GA,2.785,3.213,3.611,3.887,U.S Dollar,US Gallon,2023-11-28
Hawaii,HI,4.728,4.925,5.188,5.673,U.S Dollar,US Gallon,2023-11-28
Iowa,IA,2.894,3.225,3.677,4.078,U.S Dollar,US Gallon,2023-11-28
Idaho,ID,3.628,3.836,4.1,4.434,U.S Dollar,US Gallon,2023-11-28
Illinois,IL,3.396,3.889,4.32,4.219,U.S Dollar,US Gallon,2023-11-28
Indiana,IN,3.085,3.595,4.052,4.31,U.S Dollar,US Gallon,2023-11-28
Kansas,KS,2.925,3.205,3.532,4.04,U.S Dollar,US Gallon,2023-11-28
Kentucky,KY,2.966,3.448,3.855,4.012,U.S Dollar,US Gallon,2023-11-28
Louisiana,LA,2.812,3.232,3.599,3.816,U.S Dollar,US Gallon,2023-11-28
Massachusetts,MA,3.4,3.986,4.327,4.385,U.S Dollar,US Gallon,2023-11-28
Maryland,MD,3.242,3.801,4.093,4.219,U.S Dollar,US Gallon,2023-11-28
Maine,ME,3.379,3.799,4.209,4.412,U.S Dollar,US Gallon,2023-11-28
Michigan,MI,3.144,3.653,4.146,4.236,U.S Dollar,US Gallon,2023-11-28
Minnesota,MN,3.07,3.402,3.811,4.242,U.S Dollar,US Gallon,2023-11-28
Missouri,MO,2.832,3.165,3.489,3.914,U.S Dollar,US Gallon,2023-11-28
Mississippi,MS,2.761,3.16,3.53,3.784,U.S Dollar,US Gallon,2023-11-28
Montana,MT,3.209,3.499,3.8,4.003,U.S Dollar,US Gallon,2023-11-28
North Carolina,NC,3.042,3.454,3.839,4.087,U.S Dollar,US Gallon,2023-11-28
North Dakota,ND,3.11,3.405,3.771,4.24,U.S Dollar,US Gallon,2023-11-28
Nebraska,NE,3.058,3.272,3.729,4.063,U.S Dollar,US Gallon,2023-11-28
New Hampshire,NH,3.261,3.737,4.17,4.305,U.S Dollar,US Gallon,2023-11-28
New Jersey,NJ,3.283,3.905,4.168,4.336,U.S Dollar,US Gallon,2023-11-28
New Mexico,NM,3.064,3.439,3.725,4.155,U.S Dollar,US Gallon,2023-11-28
Nevada,NV,4.185,4.449,4.676,4.615,U.S Dollar,US Gallon,2023-11-28
New York,NY,3.57,4.073,4.452,4.611,U.S Dollar,US Gallon,2023-11-28
Ohio,OH,2.984,3.464,3.924,4.244,U.S Dollar,US Gallon,2023-11-28
Oklahoma,OK,2.788,3.113,3.384,3.879,U.S Dollar,US Gallon,2023-11-28
Oregon,OR,4.039,4.269,4.487,4.662,U.S Dollar,US Gallon,2023-11-28
Pennsylvania,PA,3.56,3.964,4.276,4.682,U.S Dollar,US Gallon,2023-11-28
Rhode Island,RI,3.329,3.977,4.306,4.41,U.S Dollar,US Gallon,2023-11-28
South Carolina,SC,2.921,3.313,3.676,3.936,U.S Dollar,US Gallon,2023-11-28
South Dakota,SD,3.155,3.352,3.82,4.074,U.S Dollar,US Gallon,2023-11-28
Tennessee,TN,2.901,3.308,3.681,3.967,U.S Dollar,US Gallon,2023-11-28
Texas,TX,2.712,3.109,3.45,3.682,U.S Dollar,US Gallon,2023-11-28
Utah,UT,3.185,3.416,3.621,4.153,U.S Dollar,US Gallon,2023-11-28
Virginia,VA,3.11,3.559,3.918,4.134,U.S Dollar,US Gallon,2023-11-28
Vermont,VT,3.458,4.003,4.397,4.422,U.S Dollar,US Gallon,2023-11-28
Washington,WA,4.38,4.628,4.828,5.204,U.S Dollar,US Gallon,2023-11-28
Wisconsin,WI,2.948,3.399,3.842,3.96,U.S Dollar,US Gallon,2023-11-28
West Virginia,WV,3.169,3.504,3.858,4.168,U.S Dollar,US Gallon,2023-11-28
Wyoming,WY,3.195,3.442,3.737,4.313,U.S Dollar,US Gallon,2023-11-28
