State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.727,4.92,5.086,5.205,U.S Dollar,US Gallon,2022-04-03
Alabama,AL,3.954,4.327,4.671,4.968,U.S Dollar,US Gallon,2022-04-03
Arkansas,AR,3.779,4.108,4.408,4.808,U.S Dollar,US Gallon,2022-04-03
Arizona,AZ,4.653,4.946,5.201,5.073,U.S Dollar,US Gallon,2022-04-03
California,CA,5.856,6.071,6.199,6.383,U.S Dollar,US Gallon,2022-04-03
Colorado,CO,3.978,4.316,4.619,4.89,U.S Dollar,US Gallon,2022-04-03
Connecticut,CT,4.053,4.463,4.686,5.194,U.S Dollar,US Gallon,2022-04-03
District of Columbia,DC,4.39,4.864,5.038,5.359,U.S Dollar,US Gallon,2022-04-03
Delaware,DE,4.073,4.507,4.75,5.141,U.S Dollar,US Gallon,2022-04-03
Florida,FL,4.174,4.563,4.873,5.157,U.S Dollar,US Gallon,2022-04-03
Georgia,GA,3.87,4.274,4.623,4.846,U.S Dollar,US Gallon,2022-04-03
Hawaii,HI,5.21,5.421,5.66,5.631,U.S Dollar,US Gallon,2022-04-03
Iowa,IA,3.869,4.028,4.445,4.796,U.S Dollar,US Gallon,2022-04-03
Idaho,ID,4.423,4.627,4.835,5.151,U.S Dollar,US Gallon,2022-04-03
Illinois,IL,4.436,4.831,5.214,4.952,U.S Dollar,US Gallon,2022-04-03
Indiana,IN,4.102,4.462,4.786,4.953,U.S Dollar,US Gallon,2022-04-03
Kansas,KS,3.764,4.026,4.293,4.761,U.S Dollar,US Gallon,2022-04-03
Kentucky,KY,3.935,4.295,4.618,4.99,U.S Dollar,US Gallon,2022-04-03
Louisiana,LA,3.971,4.307,4.631,4.899,U.S Dollar,US Gallon,2022-04-03
Massachusetts,MA,4.197,4.547,4.775,5.191,U.S Dollar,US Gallon,2022-04-03
Maryland,MD,3.796,4.276,4.544,4.69,U.S Dollar,US Gallon,2022-04-03
Maine,ME,4.159,4.508,4.777,5.262,U.S Dollar,US Gallon,2022-04-03
Michigan,MI,4.044,4.407,4.748,4.942,U.S Dollar,US Gallon,2022-04-03
Minnesota,MN,3.892,4.153,4.479,4.895,U.S Dollar,US Gallon,2022-04-03
Missouri,MO,3.74,4.021,4.303,4.724,U.S Dollar,US Gallon,2022-04-03
Mississippi,MS,3.878,4.204,4.537,4.883,U.S Dollar,US Gallon,2022-04-03
Montana,MT,4.067,4.335,4.591,5.059,U.S Dollar,US Gallon,2022-04-03
North Carolina,NC,3.962,4.35,4.702,5.018,U.S Dollar,US Gallon,2022-04-03
North Dakota,ND,3.904,4.13,4.377,4.886,U.S Dollar,US Gallon,2022-04-03
Nebraska,NE,3.845,3.954,4.343,4.788,U.S Dollar,US Gallon,2022-04-03
New Hampshire,NH,4.122,4.523,4.794,5.152,U.S Dollar,US Gallon,2022-04-03
New Jersey,NJ,4.168,4.588,4.773,5.284,U.S Dollar,US Gallon,2022-04-03
New Mexico,NM,4.122,4.445,4.719,5.042,U.S Dollar,US Gallon,2022-04-03
Nevada,NV,5.196,5.43,5.619,5.323,U.S Dollar,US Gallon,2022-04-03
New York,NY,4.3,4.64,4.873,5.32,U.S Dollar,US Gallon,2022-04-03
Ohio,OH,3.969,4.322,4.663,4.999,U.S Dollar,US Gallon,2022-04-03
Oklahoma,OK,3.765,4.065,4.287,4.742,U.S Dollar,US Gallon,2022-04-03
Oregon,OR,4.685,4.89,5.093,5.451,U.S Dollar,US Gallon,2022-04-03
Pennsylvania,PA,4.279,4.647,4.932,5.444,U.S Dollar,US Gallon,2022-04-03
Rhode Island,RI,4.134,4.521,4.766,5.126,U.S Dollar,US Gallon,2022-04-03
South Carolina,SC,3.868,4.246,4.584,4.941,U.S Dollar,US Gallon,2022-04-03
South Dakota,SD,3.916,4.032,4.398,4.851,U.S Dollar,US Gallon,2022-04-03
Tennessee,TN,3.975,4.342,4.686,4.978,U.S Dollar,US Gallon,2022-04-03
Texas,TX,3.807,4.155,4.458,4.827,U.S Dollar,US Gallon,2022-04-03
Utah,UT,4.423,4.621,4.82,5.103,U.S Dollar,US Gallon,2022-04-03
Virginia,VA,4.065,4.489,4.807,5.038,U.S Dollar,US Gallon,2022-04-03
Vermont,VT,4.184,4.537,4.809,5.201,U.S Dollar,US Gallon,2022-04-03
Washington,WA,4.709,4.94,5.118,5.547,U.S Dollar,US Gallon,2022-04-03
Wisconsin,WI,3.872,4.26,4.632,4.801,U.S Dollar,US Gallon,2022-04-03
West Virginia,WV,4.055,4.353,4.647,5.021,U.S Dollar,US Gallon,2022-04-03
Wyoming,WY,4.11,4.336,4.59,5.035,U.S Dollar,US Gallon,2022-04-03
