State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.303,4.397,4.582,4.308,U.S Dollar,US Gallon,2022-03-05
Alabama,AL,3.728,3.969,4.302,4.321,U.S Dollar,US Gallon,2022-03-05
Arkansas,AR,3.542,3.772,4.052,4.073,U.S Dollar,US Gallon,2022-03-05
Arizona,AZ,4.029,4.268,4.532,4.4,U.S Dollar,US Gallon,2022-03-05
California,CA,5.179,5.303,5.45,5.475,U.S Dollar,US Gallon,2022-03-05
Colorado,CO,3.672,3.969,4.249,3.997,U.S Dollar,US Gallon,2022-03-05
Connecticut,CT,4.079,4.261,4.481,4.515,U.S Dollar,US Gallon,2022-03-05
District of Columbia,DC,4.073,4.433,4.619,4.305,U.S Dollar,US Gallon,2022-03-05
Delaware,DE,3.967,4.241,4.485,4.39,U.S Dollar,US Gallon,2022-03-05
Florida,FL,3.81,4.098,4.4,4.418,U.S Dollar,US Gallon,2022-03-05
Georgia,GA,3.776,4.061,4.394,4.393,U.S Dollar,US Gallon,2022-03-05
Hawaii,HI,4.689,4.875,5.132,4.934,U.S Dollar,US Gallon,2022-03-05
Iowa,IA,3.63,3.721,4.158,4.124,U.S Dollar,US Gallon,2022-03-05
Idaho,ID,3.812,3.959,4.161,4.304,U.S Dollar,US Gallon,2022-03-05
Illinois,IL,4.159,4.452,4.844,4.306,U.S Dollar,US Gallon,2022-03-05
Indiana,IN,3.896,4.145,4.46,4.48,U.S Dollar,US Gallon,2022-03-05
Kansas,KS,3.611,3.838,4.088,4.061,U.S Dollar,US Gallon,2022-03-05
Kentucky,KY,3.711,3.934,4.239,4.299,U.S Dollar,US Gallon,2022-03-05
Louisiana,LA,3.728,3.979,4.274,4.183,U.S Dollar,US Gallon,2022-03-05
Massachusetts,MA,3.959,4.165,4.387,4.477,U.S Dollar,US Gallon,2022-03-05
Maryland,MD,3.958,4.296,4.548,4.465,U.S Dollar,US Gallon,2022-03-05
Maine,ME,3.931,4.127,4.391,4.577,U.S Dollar,US Gallon,2022-03-05
Michigan,MI,3.872,4.126,4.456,4.404,U.S Dollar,US Gallon,2022-03-05
Minnesota,MN,3.697,3.861,4.205,4.159,U.S Dollar,US Gallon,2022-03-05
Missouri,MO,3.56,3.772,4.039,4.005,U.S Dollar,US Gallon,2022-03-05
Mississippi,MS,3.61,3.855,4.167,4.165,U.S Dollar,US Gallon,2022-03-05
Montana,MT,3.728,3.962,4.213,4.047,U.S Dollar,US Gallon,2022-03-05
North Carolina,NC,3.803,4.081,4.412,4.457,U.S Dollar,US Gallon,2022-03-05
North Dakota,ND,3.672,3.867,4.073,4.087,U.S Dollar,US Gallon,2022-03-05
Nebraska,NE,3.676,3.744,4.115,4.107,U.S Dollar,US Gallon,2022-03-05
New Hampshire,NH,3.906,4.116,4.381,4.506,U.S Dollar,US Gallon,2022-03-05
New Jersey,NJ,3.98,4.233,4.419,4.541,U.S Dollar,US Gallon,2022-03-05
New Mexico,NM,3.816,4.089,4.358,4.285,U.S Dollar,US Gallon,2022-03-05
Nevada,NV,4.408,4.557,4.761,4.493,U.S Dollar,US Gallon,2022-03-05
New York,NY,4.136,4.337,4.581,4.689,U.S Dollar,US Gallon,2022-03-05
Ohio,OH,3.768,4.019,4.345,4.424,U.S Dollar,US Gallon,2022-03-05
Oklahoma,OK,3.54,3.784,4.003,3.96,U.S Dollar,US Gallon,2022-03-05
Oregon,OR,4.379,4.463,4.663,4.6,U.S Dollar,US Gallon,2022-03-05
Pennsylvania,PA,4.088,4.325,4.605,4.773,U.S Dollar,US Gallon,2022-03-05
Rhode Island,RI,3.955,4.239,4.441,4.476,U.S Dollar,US Gallon,2022-03-05
South Carolina,SC,3.747,4.035,4.36,4.354,U.S Dollar,US Gallon,2022-03-05
South Dakota,SD,3.664,3.751,4.084,4.056,U.S Dollar,US Gallon,2022-03-05
Tennessee,TN,3.742,4.024,4.351,4.373,U.S Dollar,US Gallon,2022-03-05
Texas,TX,3.578,3.837,4.133,4.152,U.S Dollar,US Gallon,2022-03-05
Utah,UT,3.785,3.955,4.14,4.352,U.S Dollar,US Gallon,2022-03-05
Virginia,VA,3.795,4.097,4.412,4.381,U.S Dollar,US Gallon,2022-03-05
Vermont,VT,3.951,4.119,4.389,4.527,U.S Dollar,US Gallon,2022-03-05
Washington,WA,4.329,4.455,4.648,4.571,U.S Dollar,US Gallon,2022-03-05
Wisconsin,WI,3.634,3.872,4.307,4.136,U.S Dollar,US Gallon,2022-03-05
West Virginia,WV,3.731,3.94,4.223,4.336,U.S Dollar,US Gallon,2022-03-05
Wyoming,WY,3.663,3.865,4.12,4.18,U.S Dollar,US Gallon,2022-03-05
