State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.343,4.5,4.719,4.18,U.S Dollar,US Gallon,2023-07-30
Alabama,AL,3.35,3.721,4.097,3.751,U.S Dollar,US Gallon,2023-07-30
Arkansas,AR,3.399,3.775,4.143,3.777,U.S Dollar,US Gallon,2023-07-30
Arizona,AZ,3.825,4.12,4.405,3.999,U.S Dollar,US Gallon,2023-07-30
California,CA,4.989,5.191,5.346,5.28,U.S Dollar,US Gallon,2023-07-30
Colorado,CO,3.95,4.319,4.62,3.987,U.S Dollar,US Gallon,2023-07-30
Connecticut,CT,3.756,4.198,4.575,4.132,U.S Dollar,US Gallon,2023-07-30
District of Columbia,DC,3.908,4.417,4.812,4.402,U.S Dollar,US Gallon,2023-07-30
Delaware,DE,3.633,4.083,4.38,3.833,U.S Dollar,US Gallon,2023-07-30
Florida,FL,3.664,4.035,4.35,3.938,U.S Dollar,US Gallon,2023-07-30
Georgia,GA,3.558,3.939,4.315,3.922,U.S Dollar,US Gallon,2023-07-30
Hawaii,HI,4.698,4.895,5.149,5.655,U.S Dollar,US Gallon,2023-07-30
Iowa,IA,3.613,3.871,4.346,3.825,U.S Dollar,US Gallon,2023-07-30
Idaho,ID,3.908,4.105,4.37,3.908,U.S Dollar,US Gallon,2023-07-30
Illinois,IL,3.982,4.475,4.893,4.013,U.S Dollar,US Gallon,2023-07-30
Indiana,IN,3.689,4.156,4.606,4.052,U.S Dollar,US Gallon,2023-07-30
Kansas,KS,3.52,3.815,4.124,3.765,U.S Dollar,US Gallon,2023-07-30
Kentucky,KY,3.457,3.906,4.302,3.843,U.S Dollar,US Gallon,2023-07-30
Louisiana,LA,3.351,3.712,4.078,3.683,U.S Dollar,US Gallon,2023-07-30
Massachusetts,MA,3.669,4.155,4.496,4.189,U.S Dollar,US Gallon,2023-07-30
Maryland,MD,3.761,4.237,4.537,4,U.S Dollar,US Gallon,2023-07-30
Maine,ME,3.757,4.133,4.55,4.169,U.S Dollar,US Gallon,2023-07-30
Michigan,MI,3.667,4.119,4.597,4.019,U.S Dollar,US Gallon,2023-07-30
Minnesota,MN,3.645,3.92,4.316,3.901,U.S Dollar,US Gallon,2023-07-30
Missouri,MO,3.464,3.738,4.066,3.703,U.S Dollar,US Gallon,2023-07-30
Mississippi,MS,3.249,3.605,3.961,3.647,U.S Dollar,US Gallon,2023-07-30
Montana,MT,3.86,4.163,4.452,4.126,U.S Dollar,US Gallon,2023-07-30
North Carolina,NC,3.529,3.891,4.251,3.902,U.S Dollar,US Gallon,2023-07-30
North Dakota,ND,3.625,3.914,4.246,3.915,U.S Dollar,US Gallon,2023-07-30
Nebraska,NE,3.538,3.715,4.19,3.715,U.S Dollar,US Gallon,2023-07-30
New Hampshire,NH,3.619,4.019,4.417,4.09,U.S Dollar,US Gallon,2023-07-30
New Jersey,NJ,3.698,4.165,4.437,3.94,U.S Dollar,US Gallon,2023-07-30
New Mexico,NM,3.691,4.043,4.331,3.981,U.S Dollar,US Gallon,2023-07-30
Nevada,NV,4.283,4.53,4.77,4.283,U.S Dollar,US Gallon,2023-07-30
New York,NY,3.813,4.245,4.604,4.386,U.S Dollar,US Gallon,2023-07-30
Ohio,OH,3.494,3.932,4.378,3.966,U.S Dollar,US Gallon,2023-07-30
Oklahoma,OK,3.469,3.785,4.05,3.706,U.S Dollar,US Gallon,2023-07-30
Oregon,OR,4.605,4.796,5.017,4.478,U.S Dollar,US Gallon,2023-07-30
Pennsylvania,PA,3.854,4.225,4.529,4.345,U.S Dollar,US Gallon,2023-07-30
Rhode Island,RI,3.658,4.229,4.57,4.231,U.S Dollar,US Gallon,2023-07-30
South Carolina,SC,3.51,3.888,4.254,3.844,U.S Dollar,US Gallon,2023-07-30
South Dakota,SD,3.677,3.862,4.33,3.856,U.S Dollar,US Gallon,2023-07-30
Tennessee,TN,3.388,3.763,4.117,3.802,U.S Dollar,US Gallon,2023-07-30
Texas,TX,3.436,3.816,4.15,3.619,U.S Dollar,US Gallon,2023-07-30
Utah,UT,3.94,4.173,4.383,3.924,U.S Dollar,US Gallon,2023-07-30
Virginia,VA,3.59,3.973,4.308,3.901,U.S Dollar,US Gallon,2023-07-30
Vermont,VT,3.726,4.113,4.554,4,U.S Dollar,US Gallon,2023-07-30
Washington,WA,4.95,5.164,5.375,4.971,U.S Dollar,US Gallon,2023-07-30
Wisconsin,WI,3.568,3.972,4.415,3.789,U.S Dollar,US Gallon,2023-07-30
West Virginia,WV,3.514,3.836,4.162,3.925,U.S Dollar,US Gallon,2023-07-30
Wyoming,WY,3.76,4.008,4.289,4.162,U.S Dollar,US Gallon,2023-07-30
