State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.539,3.71,3.928,3.843,U.S Dollar,US Gallon,2024-02-27
Alabama,AL,2.989,3.391,3.779,3.873,U.S Dollar,US Gallon,2024-02-27
Arkansas,AR,2.907,3.3,3.689,3.72,U.S Dollar,US Gallon,2024-02-27
Arizona,AZ,3.378,3.698,3.99,4.027,U.S Dollar,US Gallon,2024-02-27
California,CA,4.654,4.876,5.031,5.399,U.S Dollar,US Gallon,2024-02-27
Colorado,CO,2.95,3.322,3.637,3.823,U.S Dollar,US Gallon,2024-02-27
Connecticut,CT,3.273,3.816,4.234,4.24,U.S Dollar,US Gallon,2024-02-27
District of Columbia,DC,3.425,4.009,4.4,4.417,U.S Dollar,US Gallon,2024-02-27
Delaware,DE,3.203,3.718,4.02,4.088,U.S Dollar,US Gallon,2024-02-27
Florida,FL,3.28,3.689,4.022,4.086,U.S Dollar,US Gallon,2024-02-27
Georgia,GA,3.156,3.568,3.975,4.039,U.S Dollar,US Gallon,2024-02-27
Hawaii,HI,4.708,4.898,5.19,5.595,U.S Dollar,US Gallon,2024-02-27
Iowa,IA,3.041,3.348,3.826,3.804,U.S Dollar,US Gallon,2024-02-27
Idaho,ID,3.158,3.378,3.625,4.141,U.S Dollar,US Gallon,2024-02-27
Illinois,IL,3.5,3.975,4.406,4.069,U.S Dollar,US Gallon,2024-02-27
Indiana,IN,3.172,3.671,4.133,3.99,U.S Dollar,US Gallon,2024-02-27
Kansas,KS,2.887,3.197,3.512,3.69,U.S Dollar,US Gallon,2024-02-27
Kentucky,KY,3.041,3.509,3.911,3.893,U.S Dollar,US Gallon,2024-02-27
Louisiana,LA,2.945,3.347,3.717,3.754,U.S Dollar,US Gallon,2024-02-27
Massachusetts,MA,3.183,3.749,4.108,4.208,U.S Dollar,US Gallon,2024-02-27
Maryland,MD,3.319,3.856,4.162,4.155,U.S Dollar,US Gallon,2024-02-27
Maine,ME,3.217,3.647,4.059,4.381,U.S Dollar,US Gallon,2024-02-27
Michigan,MI,3.24,3.741,4.231,4.037,U.S Dollar,US Gallon,2024-02-27
Minnesota,MN,3.052,3.382,3.8,3.841,U.S Dollar,US Gallon,2024-02-27
Missouri,MO,2.89,3.216,3.533,3.682,U.S Dollar,US Gallon,2024-02-27
Mississippi,MS,2.851,3.244,3.621,3.697,U.S Dollar,US Gallon,2024-02-27
Montana,MT,3.18,3.477,3.773,3.795,U.S Dollar,US Gallon,2024-02-27
North Carolina,NC,3.11,3.521,3.901,4.03,U.S Dollar,US Gallon,2024-02-27
North Dakota,ND,2.979,3.281,3.659,3.883,U.S Dollar,US Gallon,2024-02-27
Nebraska,NE,3.027,3.232,3.698,3.703,U.S Dollar,US Gallon,2024-02-27
New Hampshire,NH,3.124,3.575,4.005,4.187,U.S Dollar,US Gallon,2024-02-27
New Jersey,NJ,3.178,3.745,4.016,4.095,U.S Dollar,US Gallon,2024-02-27
New Mexico,NM,2.987,3.337,3.633,3.884,U.S Dollar,US Gallon,2024-02-27
Nevada,NV,3.924,4.17,4.419,4.231,U.S Dollar,US Gallon,2024-02-27
New York,NY,3.307,3.802,4.188,4.407,U.S Dollar,US Gallon,2024-02-27
Ohio,OH,3.144,3.616,4.077,3.93,U.S Dollar,US Gallon,2024-02-27
Oklahoma,OK,2.872,3.199,3.475,3.58,U.S Dollar,US Gallon,2024-02-27
Oregon,OR,3.777,3.959,4.187,4.184,U.S Dollar,US Gallon,2024-02-27
Pennsylvania,PA,3.51,3.907,4.226,4.507,U.S Dollar,US Gallon,2024-02-27
Rhode Island,RI,3.133,3.768,4.11,4.233,U.S Dollar,US Gallon,2024-02-27
South Carolina,SC,2.997,3.413,3.778,3.915,U.S Dollar,US Gallon,2024-02-27
South Dakota,SD,3.032,3.197,3.654,3.741,U.S Dollar,US Gallon,2024-02-27
Tennessee,TN,3.004,3.422,3.794,3.848,U.S Dollar,US Gallon,2024-02-27
Texas,TX,2.88,3.281,3.622,3.723,U.S Dollar,US Gallon,2024-02-27
Utah,UT,3.127,3.346,3.557,4.149,U.S Dollar,US Gallon,2024-02-27
Virginia,VA,3.196,3.622,3.977,4.078,U.S Dollar,US Gallon,2024-02-27
Vermont,VT,3.252,3.771,4.198,4.285,U.S Dollar,US Gallon,2024-02-27
Washington,WA,4.041,4.263,4.481,4.654,U.S Dollar,US Gallon,2024-02-27
Wisconsin,WI,3.091,3.491,3.965,3.753,U.S Dollar,US Gallon,2024-02-27
West Virginia,WV,3.223,3.603,3.969,3.982,U.S Dollar,US Gallon,2024-02-27
Wyoming,WY,2.903,3.174,3.456,3.879,U.S Dollar,US Gallon,2024-02-27
