State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.6,4.804,5.011,4.704,U.S Dollar,US Gallon,2023-09-13
Alabama,AL,3.41,3.797,4.178,4.234,U.S Dollar,US Gallon,2023-09-13
Arkansas,AR,3.49,3.87,4.248,4.137,U.S Dollar,US Gallon,2023-09-13
Arizona,AZ,4.49,4.774,5.057,4.929,U.S Dollar,US Gallon,2023-09-13
California,CA,5.484,5.684,5.844,6.185,U.S Dollar,US Gallon,2023-09-13
Colorado,CO,4.028,4.388,4.685,4.395,U.S Dollar,US Gallon,2023-09-13
Connecticut,CT,3.816,4.295,4.691,4.507,U.S Dollar,US Gallon,2023-09-13
District of Columbia,DC,3.896,4.442,4.828,4.574,U.S Dollar,US Gallon,2023-09-13
Delaware,DE,3.629,4.1,4.387,4.426,U.S Dollar,US Gallon,2023-09-13
Florida,FL,3.585,3.985,4.305,4.442,U.S Dollar,US Gallon,2023-09-13
Georgia,GA,3.564,3.963,4.348,4.36,U.S Dollar,US Gallon,2023-09-13
Hawaii,HI,4.792,4.997,5.248,5.706,U.S Dollar,US Gallon,2023-09-13
Iowa,IA,3.92,4.194,4.664,4.274,U.S Dollar,US Gallon,2023-09-13
Idaho,ID,4.152,4.377,4.619,4.884,U.S Dollar,US Gallon,2023-09-13
Illinois,IL,3.98,4.476,4.908,4.375,U.S Dollar,US Gallon,2023-09-13
Indiana,IN,3.672,4.172,4.618,4.538,U.S Dollar,US Gallon,2023-09-13
Kansas,KS,3.715,3.991,4.319,4.219,U.S Dollar,US Gallon,2023-09-13
Kentucky,KY,3.496,3.944,4.352,4.274,U.S Dollar,US Gallon,2023-09-13
Louisiana,LA,3.391,3.755,4.108,4.112,U.S Dollar,US Gallon,2023-09-13
Massachusetts,MA,3.75,4.255,4.601,4.438,U.S Dollar,US Gallon,2023-09-13
Maryland,MD,3.668,4.184,4.449,4.459,U.S Dollar,US Gallon,2023-09-13
Maine,ME,3.82,4.22,4.627,4.418,U.S Dollar,US Gallon,2023-09-13
Michigan,MI,3.634,4.081,4.571,4.449,U.S Dollar,US Gallon,2023-09-13
Minnesota,MN,3.993,4.291,4.682,4.36,U.S Dollar,US Gallon,2023-09-13
Missouri,MO,3.674,3.953,4.288,4.132,U.S Dollar,US Gallon,2023-09-13
Mississippi,MS,3.292,3.669,4.008,4.032,U.S Dollar,US Gallon,2023-09-13
Montana,MT,4.194,4.488,4.764,4.648,U.S Dollar,US Gallon,2023-09-13
North Carolina,NC,3.526,3.918,4.29,4.242,U.S Dollar,US Gallon,2023-09-13
North Dakota,ND,4.036,4.359,4.676,4.27,U.S Dollar,US Gallon,2023-09-13
Nebraska,NE,3.876,4.061,4.522,4.221,U.S Dollar,US Gallon,2023-09-13
New Hampshire,NH,3.699,4.114,4.53,4.306,U.S Dollar,US Gallon,2023-09-13
New Jersey,NJ,3.688,4.226,4.495,4.431,U.S Dollar,US Gallon,2023-09-13
New Mexico,NM,3.881,4.236,4.518,4.456,U.S Dollar,US Gallon,2023-09-13
Nevada,NV,4.706,4.956,5.204,5.167,U.S Dollar,US Gallon,2023-09-13
New York,NY,3.903,4.359,4.72,4.645,U.S Dollar,US Gallon,2023-09-13
Ohio,OH,3.513,3.961,4.416,4.441,U.S Dollar,US Gallon,2023-09-13
Oklahoma,OK,3.802,4.12,4.393,4.14,U.S Dollar,US Gallon,2023-09-13
Oregon,OR,4.71,4.917,5.137,5.211,U.S Dollar,US Gallon,2023-09-13
Pennsylvania,PA,3.878,4.268,4.57,4.712,U.S Dollar,US Gallon,2023-09-13
Rhode Island,RI,3.76,4.365,4.702,4.421,U.S Dollar,US Gallon,2023-09-13
South Carolina,SC,3.441,3.829,4.197,4.299,U.S Dollar,US Gallon,2023-09-13
South Dakota,SD,3.942,4.115,4.584,4.287,U.S Dollar,US Gallon,2023-09-13
Tennessee,TN,3.433,3.823,4.188,4.223,U.S Dollar,US Gallon,2023-09-13
Texas,TX,3.405,3.796,4.13,4.059,U.S Dollar,US Gallon,2023-09-13
Utah,UT,4.306,4.535,4.736,5,U.S Dollar,US Gallon,2023-09-13
Virginia,VA,3.578,3.991,4.334,4.292,U.S Dollar,US Gallon,2023-09-13
Vermont,VT,3.807,4.224,4.591,4.42,U.S Dollar,US Gallon,2023-09-13
Washington,WA,5.054,5.304,5.486,5.687,U.S Dollar,US Gallon,2023-09-13
Wisconsin,WI,3.624,4.032,4.486,4.207,U.S Dollar,US Gallon,2023-09-13
West Virginia,WV,3.635,3.97,4.303,4.282,U.S Dollar,US Gallon,2023-09-13
Wyoming,WY,3.978,4.241,4.53,4.6,U.S Dollar,US Gallon,2023-09-13
