State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.72,3.879,4.06,3.528,U.S Dollar,US Gallon,2021-10-26
Alabama,AL,3.197,3.51,3.83,3.456,U.S Dollar,US Gallon,2021-10-26
Arkansas,AR,3.042,3.335,3.631,3.393,U.S Dollar,US Gallon,2021-10-26
Arizona,AZ,3.467,3.727,3.986,3.624,U.S Dollar,US Gallon,2021-10-26
California,CA,4.553,4.735,4.861,4.667,U.S Dollar,US Gallon,2021-10-26
Colorado,CO,3.518,3.852,4.138,3.486,U.S Dollar,US Gallon,2021-10-26
Connecticut,CT,3.51,3.79,4.001,3.677,U.S Dollar,US Gallon,2021-10-26
District of Columbia,DC,3.579,4.02,4.163,3.657,U.S Dollar,US Gallon,2021-10-26
Delaware,DE,3.35,3.709,3.954,3.564,U.S Dollar,US Gallon,2021-10-26
Florida,FL,3.313,3.65,3.958,3.562,U.S Dollar,US Gallon,2021-10-26
Georgia,GA,3.244,3.567,3.896,3.513,U.S Dollar,US Gallon,2021-10-26
Hawaii,HI,4.276,4.46,4.708,4.626,U.S Dollar,US Gallon,2021-10-26
Iowa,IA,3.152,3.295,3.695,3.43,U.S Dollar,US Gallon,2021-10-26
Idaho,ID,3.71,3.911,4.081,3.897,U.S Dollar,US Gallon,2021-10-26
Illinois,IL,3.567,3.906,4.292,3.627,U.S Dollar,US Gallon,2021-10-26
Indiana,IN,3.326,3.649,3.97,3.698,U.S Dollar,US Gallon,2021-10-26
Kansas,KS,3.087,3.341,3.594,3.385,U.S Dollar,US Gallon,2021-10-26
Kentucky,KY,3.099,3.416,3.722,3.389,U.S Dollar,US Gallon,2021-10-26
Louisiana,LA,3.159,3.465,3.771,3.328,U.S Dollar,US Gallon,2021-10-26
Massachusetts,MA,3.36,3.626,3.848,3.528,U.S Dollar,US Gallon,2021-10-26
Maryland,MD,3.367,3.765,4.024,3.589,U.S Dollar,US Gallon,2021-10-26
Maine,ME,3.375,3.656,3.923,3.541,U.S Dollar,US Gallon,2021-10-26
Michigan,MI,3.285,3.604,3.938,3.534,U.S Dollar,US Gallon,2021-10-26
Minnesota,MN,3.137,3.361,3.683,3.462,U.S Dollar,US Gallon,2021-10-26
Missouri,MO,3.078,3.325,3.595,3.335,U.S Dollar,US Gallon,2021-10-26
Mississippi,MS,3.074,3.362,3.69,3.29,U.S Dollar,US Gallon,2021-10-26
Montana,MT,3.405,3.667,3.912,3.685,U.S Dollar,US Gallon,2021-10-26
North Carolina,NC,3.25,3.583,3.926,3.515,U.S Dollar,US Gallon,2021-10-26
North Dakota,ND,3.185,3.397,3.623,3.5,U.S Dollar,US Gallon,2021-10-26
Nebraska,NE,3.173,3.273,3.65,3.435,U.S Dollar,US Gallon,2021-10-26
New Hampshire,NH,3.319,3.615,3.882,3.481,U.S Dollar,US Gallon,2021-10-26
New Jersey,NJ,3.446,3.789,3.968,3.685,U.S Dollar,US Gallon,2021-10-26
New Mexico,NM,3.306,3.602,3.869,3.548,U.S Dollar,US Gallon,2021-10-26
Nevada,NV,3.929,4.151,4.326,3.919,U.S Dollar,US Gallon,2021-10-26
New York,NY,3.536,3.817,4.056,3.728,U.S Dollar,US Gallon,2021-10-26
Ohio,OH,3.199,3.521,3.853,3.651,U.S Dollar,US Gallon,2021-10-26
Oklahoma,OK,3.011,3.279,3.506,3.301,U.S Dollar,US Gallon,2021-10-26
Oregon,OR,3.784,3.949,4.134,3.776,U.S Dollar,US Gallon,2021-10-26
Pennsylvania,PA,3.568,3.874,4.157,3.964,U.S Dollar,US Gallon,2021-10-26
Rhode Island,RI,3.37,3.689,3.913,3.545,U.S Dollar,US Gallon,2021-10-26
South Carolina,SC,3.168,3.511,3.831,3.434,U.S Dollar,US Gallon,2021-10-26
South Dakota,SD,3.296,3.416,3.744,3.504,U.S Dollar,US Gallon,2021-10-26
Tennessee,TN,3.162,3.489,3.809,3.448,U.S Dollar,US Gallon,2021-10-26
Texas,TX,3.04,3.355,3.648,3.301,U.S Dollar,US Gallon,2021-10-26
Utah,UT,3.703,3.908,4.086,3.879,U.S Dollar,US Gallon,2021-10-26
Virginia,VA,3.286,3.635,3.958,3.533,U.S Dollar,US Gallon,2021-10-26
Vermont,VT,3.397,3.641,3.893,3.569,U.S Dollar,US Gallon,2021-10-26
Washington,WA,3.879,4.09,4.264,3.848,U.S Dollar,US Gallon,2021-10-26
Wisconsin,WI,3.141,3.471,3.849,3.449,U.S Dollar,US Gallon,2021-10-26
West Virginia,WV,3.265,3.543,3.84,3.611,U.S Dollar,US Gallon,2021-10-26
Wyoming,WY,3.506,3.722,3.982,3.721,U.S Dollar,US Gallon,2021-10-26
