State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.519,3.707,3.905,3.874,U.S Dollar,US Gallon,2024-01-28
Alabama,AL,2.826,3.245,3.626,3.758,U.S Dollar,US Gallon,2024-01-28
Arkansas,AR,2.687,3.086,3.454,3.571,U.S Dollar,US Gallon,2024-01-28
Arizona,AZ,3.171,3.493,3.782,3.869,U.S Dollar,US Gallon,2024-01-28
California,CA,4.501,4.707,4.872,5.277,U.S Dollar,US Gallon,2024-01-28
Colorado,CO,2.75,3.115,3.429,3.478,U.S Dollar,US Gallon,2024-01-28
Connecticut,CT,3.179,3.753,4.152,4.225,U.S Dollar,US Gallon,2024-01-28
District of Columbia,DC,3.32,3.996,4.288,4.344,U.S Dollar,US Gallon,2024-01-28
Delaware,DE,3.158,3.647,3.952,3.95,U.S Dollar,US Gallon,2024-01-28
Florida,FL,3.152,3.565,3.894,3.965,U.S Dollar,US Gallon,2024-01-28
Georgia,GA,3.027,3.465,3.86,3.949,U.S Dollar,US Gallon,2024-01-28
Hawaii,HI,4.673,4.928,5.141,5.585,U.S Dollar,US Gallon,2024-01-28
Iowa,IA,2.764,3.083,3.548,3.579,U.S Dollar,US Gallon,2024-01-28
Idaho,ID,2.9,3.09,3.326,3.768,U.S Dollar,US Gallon,2024-01-28
Illinois,IL,3.221,3.707,4.148,3.843,U.S Dollar,US Gallon,2024-01-28
Indiana,IN,2.955,3.455,3.914,3.822,U.S Dollar,US Gallon,2024-01-28
Kansas,KS,2.663,2.973,3.292,3.557,U.S Dollar,US Gallon,2024-01-28
Kentucky,KY,2.795,3.265,3.671,3.655,U.S Dollar,US Gallon,2024-01-28
Louisiana,LA,2.796,3.186,3.567,3.616,U.S Dollar,US Gallon,2024-01-28
Massachusetts,MA,3.124,3.694,4.049,4.152,U.S Dollar,US Gallon,2024-01-28
Maryland,MD,3.187,3.742,4.043,4.032,U.S Dollar,US Gallon,2024-01-28
Maine,ME,3.168,3.583,3.99,4.323,U.S Dollar,US Gallon,2024-01-28
Michigan,MI,2.957,3.459,3.953,3.829,U.S Dollar,US Gallon,2024-01-28
Minnesota,MN,2.832,3.173,3.567,3.732,U.S Dollar,US Gallon,2024-01-28
Missouri,MO,2.641,2.97,3.285,3.462,U.S Dollar,US Gallon,2024-01-28
Mississippi,MS,2.701,3.092,3.471,3.568,U.S Dollar,US Gallon,2024-01-28
Montana,MT,2.834,3.109,3.417,3.515,U.S Dollar,US Gallon,2024-01-28
North Carolina,NC,2.924,3.345,3.725,3.857,U.S Dollar,US Gallon,2024-01-28
North Dakota,ND,2.769,3.062,3.458,3.736,U.S Dollar,US Gallon,2024-01-28
Nebraska,NE,2.844,3.047,3.526,3.534,U.S Dollar,US Gallon,2024-01-28
New Hampshire,NH,3.05,3.532,3.956,4.132,U.S Dollar,US Gallon,2024-01-28
New Jersey,NJ,3.133,3.712,3.992,4.021,U.S Dollar,US Gallon,2024-01-28
New Mexico,NM,2.88,3.258,3.549,3.718,U.S Dollar,US Gallon,2024-01-28
Nevada,NV,3.78,4.027,4.274,4.043,U.S Dollar,US Gallon,2024-01-28
New York,NY,3.262,3.768,4.163,4.402,U.S Dollar,US Gallon,2024-01-28
Ohio,OH,2.979,3.444,3.909,3.755,U.S Dollar,US Gallon,2024-01-28
Oklahoma,OK,2.671,3.023,3.289,3.391,U.S Dollar,US Gallon,2024-01-28
Oregon,OR,3.615,3.813,4.046,4.172,U.S Dollar,US Gallon,2024-01-28
Pennsylvania,PA,3.351,3.721,4.007,4.46,U.S Dollar,US Gallon,2024-01-28
Rhode Island,RI,3.045,3.69,4.034,4.187,U.S Dollar,US Gallon,2024-01-28
South Carolina,SC,2.891,3.321,3.675,3.727,U.S Dollar,US Gallon,2024-01-28
South Dakota,SD,2.821,3.001,3.479,3.583,U.S Dollar,US Gallon,2024-01-28
Tennessee,TN,2.789,3.204,3.571,3.672,U.S Dollar,US Gallon,2024-01-28
Texas,TX,2.766,3.194,3.53,3.497,U.S Dollar,US Gallon,2024-01-28
Utah,UT,2.65,2.873,3.081,3.552,U.S Dollar,US Gallon,2024-01-28
Virginia,VA,3.012,3.46,3.821,3.896,U.S Dollar,US Gallon,2024-01-28
Vermont,VT,3.19,3.747,4.149,4.224,U.S Dollar,US Gallon,2024-01-28
Washington,WA,3.951,4.195,4.403,4.733,U.S Dollar,US Gallon,2024-01-28
Wisconsin,WI,2.747,3.209,3.633,3.583,U.S Dollar,US Gallon,2024-01-28
West Virginia,WV,2.923,3.291,3.657,3.884,U.S Dollar,US Gallon,2024-01-28
Wyoming,WY,2.643,2.914,3.198,3.66,U.S Dollar,US Gallon,2024-01-28
