State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.704,3.864,4.053,3.425,U.S Dollar,US Gallon,2021-10-12
Alabama,AL,3.01,3.325,3.657,3.282,U.S Dollar,US Gallon,2021-10-12
Arkansas,AR,2.932,3.22,3.517,3.248,U.S Dollar,US Gallon,2021-10-12
Arizona,AZ,3.304,3.564,3.823,3.417,U.S Dollar,US Gallon,2021-10-12
California,CA,4.444,4.63,4.756,4.503,U.S Dollar,US Gallon,2021-10-12
Colorado,CO,3.528,3.858,4.152,3.456,U.S Dollar,US Gallon,2021-10-12
Connecticut,CT,3.317,3.607,3.824,3.495,U.S Dollar,US Gallon,2021-10-12
District of Columbia,DC,3.493,3.892,4.071,3.558,U.S Dollar,US Gallon,2021-10-12
Delaware,DE,3.204,3.568,3.819,3.427,U.S Dollar,US Gallon,2021-10-12
Florida,FL,3.176,3.515,3.823,3.412,U.S Dollar,US Gallon,2021-10-12
Georgia,GA,3.074,3.4,3.728,3.341,U.S Dollar,US Gallon,2021-10-12
Hawaii,HI,4.13,4.33,4.579,4.467,U.S Dollar,US Gallon,2021-10-12
Iowa,IA,3.071,3.196,3.631,3.297,U.S Dollar,US Gallon,2021-10-12
Idaho,ID,3.724,3.913,4.098,3.706,U.S Dollar,US Gallon,2021-10-12
Illinois,IL,3.504,3.849,4.234,3.566,U.S Dollar,US Gallon,2021-10-12
Indiana,IN,3.252,3.572,3.892,3.647,U.S Dollar,US Gallon,2021-10-12
Kansas,KS,2.99,3.239,3.495,3.263,U.S Dollar,US Gallon,2021-10-12
Kentucky,KY,3.076,3.392,3.699,3.319,U.S Dollar,US Gallon,2021-10-12
Louisiana,LA,3.005,3.304,3.618,3.177,U.S Dollar,US Gallon,2021-10-12
Massachusetts,MA,3.194,3.46,3.69,3.362,U.S Dollar,US Gallon,2021-10-12
Maryland,MD,3.218,3.621,3.885,3.45,U.S Dollar,US Gallon,2021-10-12
Maine,ME,3.222,3.51,3.775,3.387,U.S Dollar,US Gallon,2021-10-12
Michigan,MI,3.324,3.644,3.973,3.504,U.S Dollar,US Gallon,2021-10-12
Minnesota,MN,3.087,3.312,3.647,3.383,U.S Dollar,US Gallon,2021-10-12
Missouri,MO,2.964,3.217,3.488,3.197,U.S Dollar,US Gallon,2021-10-12
Mississippi,MS,2.917,3.207,3.532,3.134,U.S Dollar,US Gallon,2021-10-12
Montana,MT,3.382,3.638,3.88,3.599,U.S Dollar,US Gallon,2021-10-12
North Carolina,NC,3.067,3.406,3.756,3.333,U.S Dollar,US Gallon,2021-10-12
North Dakota,ND,3.105,3.299,3.549,3.394,U.S Dollar,US Gallon,2021-10-12
Nebraska,NE,3.079,3.199,3.555,3.319,U.S Dollar,US Gallon,2021-10-12
New Hampshire,NH,3.133,3.434,3.707,3.303,U.S Dollar,US Gallon,2021-10-12
New Jersey,NJ,3.284,3.64,3.815,3.521,U.S Dollar,US Gallon,2021-10-12
New Mexico,NM,3.206,3.495,3.767,3.392,U.S Dollar,US Gallon,2021-10-12
Nevada,NV,3.876,4.114,4.284,3.866,U.S Dollar,US Gallon,2021-10-12
New York,NY,3.36,3.646,3.878,3.553,U.S Dollar,US Gallon,2021-10-12
Ohio,OH,3.144,3.447,3.784,3.582,U.S Dollar,US Gallon,2021-10-12
Oklahoma,OK,2.926,3.179,3.415,3.212,U.S Dollar,US Gallon,2021-10-12
Oregon,OR,3.757,3.916,4.109,3.716,U.S Dollar,US Gallon,2021-10-12
Pennsylvania,PA,3.429,3.735,4.024,3.814,U.S Dollar,US Gallon,2021-10-12
Rhode Island,RI,3.184,3.5,3.754,3.37,U.S Dollar,US Gallon,2021-10-12
South Carolina,SC,3.028,3.374,3.699,3.277,U.S Dollar,US Gallon,2021-10-12
South Dakota,SD,3.207,3.34,3.712,3.419,U.S Dollar,US Gallon,2021-10-12
Tennessee,TN,3.019,3.349,3.686,3.312,U.S Dollar,US Gallon,2021-10-12
Texas,TX,2.917,3.232,3.528,3.141,U.S Dollar,US Gallon,2021-10-12
Utah,UT,3.705,3.903,4.082,3.682,U.S Dollar,US Gallon,2021-10-12
Virginia,VA,3.127,3.494,3.813,3.349,U.S Dollar,US Gallon,2021-10-12
Vermont,VT,3.23,3.473,3.738,3.404,U.S Dollar,US Gallon,2021-10-12
Washington,WA,3.86,4.071,4.253,3.784,U.S Dollar,US Gallon,2021-10-12
Wisconsin,WI,3.105,3.423,3.813,3.363,U.S Dollar,US Gallon,2021-10-12
West Virginia,WV,3.125,3.406,3.699,3.434,U.S Dollar,US Gallon,2021-10-12
Wyoming,WY,3.516,3.733,3.988,3.695,U.S Dollar,US Gallon,2021-10-12
