State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.799,4.983,5.174,5.296,U.S Dollar,US Gallon,2022-09-03
Alabama,AL,3.402,3.79,4.176,4.822,U.S Dollar,US Gallon,2022-09-03
Arkansas,AR,3.291,3.65,3.978,4.772,U.S Dollar,US Gallon,2022-09-03
Arizona,AZ,3.971,4.267,4.54,4.995,U.S Dollar,US Gallon,2022-09-03
California,CA,5.254,5.456,5.604,6.325,U.S Dollar,US Gallon,2022-09-03
Colorado,CO,3.744,4.096,4.39,4.796,U.S Dollar,US Gallon,2022-09-03
Connecticut,CT,3.765,4.356,4.726,5.182,U.S Dollar,US Gallon,2022-09-03
District of Columbia,DC,3.928,4.503,4.916,5.14,U.S Dollar,US Gallon,2022-09-03
Delaware,DE,3.584,4.101,4.377,4.783,U.S Dollar,US Gallon,2022-09-03
Florida,FL,3.545,3.957,4.278,4.838,U.S Dollar,US Gallon,2022-09-03
Georgia,GA,3.343,3.745,4.126,4.74,U.S Dollar,US Gallon,2022-09-03
Hawaii,HI,5.301,5.538,5.762,6.132,U.S Dollar,US Gallon,2022-09-03
Iowa,IA,3.463,3.74,4.173,4.926,U.S Dollar,US Gallon,2022-09-03
Idaho,ID,4.53,4.77,4.982,5.088,U.S Dollar,US Gallon,2022-09-03
Illinois,IL,4.133,4.61,5.005,5.295,U.S Dollar,US Gallon,2022-09-03
Indiana,IN,3.927,4.328,4.692,5.389,U.S Dollar,US Gallon,2022-09-03
Kansas,KS,3.479,3.788,4.088,4.851,U.S Dollar,US Gallon,2022-09-03
Kentucky,KY,3.445,3.84,4.19,4.941,U.S Dollar,US Gallon,2022-09-03
Louisiana,LA,3.337,3.734,4.087,4.683,U.S Dollar,US Gallon,2022-09-03
Massachusetts,MA,3.95,4.509,4.808,5.169,U.S Dollar,US Gallon,2022-09-03
Maryland,MD,3.681,4.211,4.476,4.944,U.S Dollar,US Gallon,2022-09-03
Maine,ME,3.898,4.329,4.692,5.158,U.S Dollar,US Gallon,2022-09-03
Michigan,MI,3.835,4.23,4.619,5.415,U.S Dollar,US Gallon,2022-09-03
Minnesota,MN,3.724,4.069,4.432,5.04,U.S Dollar,US Gallon,2022-09-03
Missouri,MO,3.395,3.717,4.018,4.822,U.S Dollar,US Gallon,2022-09-03
Mississippi,MS,3.311,3.669,4.034,4.665,U.S Dollar,US Gallon,2022-09-03
Montana,MT,4.019,4.305,4.577,4.932,U.S Dollar,US Gallon,2022-09-03
North Carolina,NC,3.509,3.892,4.246,4.927,U.S Dollar,US Gallon,2022-09-03
North Dakota,ND,3.709,4.023,4.411,4.901,U.S Dollar,US Gallon,2022-09-03
Nebraska,NE,3.581,3.761,4.212,4.876,U.S Dollar,US Gallon,2022-09-03
New Hampshire,NH,3.847,4.364,4.697,5.088,U.S Dollar,US Gallon,2022-09-03
New Jersey,NJ,3.848,4.452,4.7,4.999,U.S Dollar,US Gallon,2022-09-03
New Mexico,NM,3.653,3.981,4.263,4.895,U.S Dollar,US Gallon,2022-09-03
Nevada,NV,4.845,5.078,5.3,5.228,U.S Dollar,US Gallon,2022-09-03
New York,NY,4.034,4.513,4.843,5.295,U.S Dollar,US Gallon,2022-09-03
Ohio,OH,3.649,4.028,4.398,5.256,U.S Dollar,US Gallon,2022-09-03
Oklahoma,OK,3.398,3.715,3.952,4.734,U.S Dollar,US Gallon,2022-09-03
Oregon,OR,4.724,4.949,5.152,5.614,U.S Dollar,US Gallon,2022-09-03
Pennsylvania,PA,4.011,4.41,4.677,5.316,U.S Dollar,US Gallon,2022-09-03
Rhode Island,RI,3.839,4.453,4.723,5.064,U.S Dollar,US Gallon,2022-09-03
South Carolina,SC,3.421,3.81,4.153,4.855,U.S Dollar,US Gallon,2022-09-03
South Dakota,SD,3.761,3.936,4.399,4.897,U.S Dollar,US Gallon,2022-09-03
Tennessee,TN,3.393,3.783,4.144,4.8,U.S Dollar,US Gallon,2022-09-03
Texas,TX,3.296,3.687,4.015,4.682,U.S Dollar,US Gallon,2022-09-03
Utah,UT,4.398,4.616,4.817,4.845,U.S Dollar,US Gallon,2022-09-03
Virginia,VA,3.581,4.023,4.35,4.927,U.S Dollar,US Gallon,2022-09-03
Vermont,VT,3.983,4.562,4.937,5.132,U.S Dollar,US Gallon,2022-09-03
Washington,WA,4.689,4.934,5.136,5.596,U.S Dollar,US Gallon,2022-09-03
Wisconsin,WI,3.59,4.015,4.425,5.038,U.S Dollar,US Gallon,2022-09-03
West Virginia,WV,3.743,4.007,4.276,5.119,U.S Dollar,US Gallon,2022-09-03
Wyoming,WY,3.892,4.105,4.378,4.912,U.S Dollar,US Gallon,2022-09-03
