State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.69,3.875,4.038,3.376,U.S Dollar,US Gallon,2021-10-01
Alabama,AL,2.874,3.208,3.539,3.103,U.S Dollar,US Gallon,2021-10-01
Arkansas,AR,2.847,3.152,3.439,3.11,U.S Dollar,US Gallon,2021-10-01
Arizona,AZ,3.215,3.486,3.736,3.286,U.S Dollar,US Gallon,2021-10-01
California,CA,4.4,4.593,4.717,4.418,U.S Dollar,US Gallon,2021-10-01
Colorado,CO,3.539,3.877,4.165,3.443,U.S Dollar,US Gallon,2021-10-01
Connecticut,CT,3.209,3.518,3.739,3.346,U.S Dollar,US Gallon,2021-10-01
District of Columbia,DC,3.293,3.773,3.904,3.362,U.S Dollar,US Gallon,2021-10-01
Delaware,DE,3.073,3.467,3.716,3.277,U.S Dollar,US Gallon,2021-10-01
Florida,FL,3.053,3.41,3.709,3.187,U.S Dollar,US Gallon,2021-10-01
Georgia,GA,2.986,3.341,3.667,3.214,U.S Dollar,US Gallon,2021-10-01
Hawaii,HI,4.076,4.293,4.542,4.405,U.S Dollar,US Gallon,2021-10-01
Iowa,IA,3.023,3.167,3.569,3.177,U.S Dollar,US Gallon,2021-10-01
Idaho,ID,3.742,3.946,4.128,3.691,U.S Dollar,US Gallon,2021-10-01
Illinois,IL,3.41,3.771,4.142,3.416,U.S Dollar,US Gallon,2021-10-01
Indiana,IN,3.116,3.448,3.758,3.448,U.S Dollar,US Gallon,2021-10-01
Kansas,KS,2.941,3.183,3.441,3.145,U.S Dollar,US Gallon,2021-10-01
Kentucky,KY,2.914,3.245,3.548,3.148,U.S Dollar,US Gallon,2021-10-01
Louisiana,LA,2.903,3.207,3.52,3.029,U.S Dollar,US Gallon,2021-10-01
Massachusetts,MA,3.098,3.39,3.611,3.214,U.S Dollar,US Gallon,2021-10-01
Maryland,MD,3.097,3.529,3.788,3.266,U.S Dollar,US Gallon,2021-10-01
Maine,ME,3.119,3.416,3.674,3.232,U.S Dollar,US Gallon,2021-10-01
Michigan,MI,3.215,3.548,3.882,3.379,U.S Dollar,US Gallon,2021-10-01
Minnesota,MN,3.052,3.278,3.608,3.275,U.S Dollar,US Gallon,2021-10-01
Missouri,MO,2.878,3.132,3.395,3.037,U.S Dollar,US Gallon,2021-10-01
Mississippi,MS,2.82,3.119,3.444,2.98,U.S Dollar,US Gallon,2021-10-01
Montana,MT,3.341,3.6,3.841,3.454,U.S Dollar,US Gallon,2021-10-01
North Carolina,NC,3,3.346,3.682,3.211,U.S Dollar,US Gallon,2021-10-01
North Dakota,ND,3.079,3.291,3.515,3.244,U.S Dollar,US Gallon,2021-10-01
Nebraska,NE,3.027,3.147,3.509,3.204,U.S Dollar,US Gallon,2021-10-01
New Hampshire,NH,3.043,3.367,3.633,3.152,U.S Dollar,US Gallon,2021-10-01
New Jersey,NJ,3.226,3.6,3.774,3.403,U.S Dollar,US Gallon,2021-10-01
New Mexico,NM,3.118,3.425,3.692,3.279,U.S Dollar,US Gallon,2021-10-01
Nevada,NV,3.89,4.123,4.293,3.878,U.S Dollar,US Gallon,2021-10-01
New York,NY,3.275,3.579,3.813,3.414,U.S Dollar,US Gallon,2021-10-01
Ohio,OH,3.047,3.363,3.694,3.41,U.S Dollar,US Gallon,2021-10-01
Oklahoma,OK,2.866,3.124,3.352,3.049,U.S Dollar,US Gallon,2021-10-01
Oregon,OR,3.732,3.912,4.092,3.677,U.S Dollar,US Gallon,2021-10-01
Pennsylvania,PA,3.338,3.658,3.946,3.65,U.S Dollar,US Gallon,2021-10-01
Rhode Island,RI,3.085,3.421,3.66,3.197,U.S Dollar,US Gallon,2021-10-01
South Carolina,SC,2.916,3.268,3.578,3.118,U.S Dollar,US Gallon,2021-10-01
South Dakota,SD,3.158,3.272,3.647,3.293,U.S Dollar,US Gallon,2021-10-01
Tennessee,TN,2.898,3.245,3.571,3.144,U.S Dollar,US Gallon,2021-10-01
Texas,TX,2.819,3.154,3.444,2.976,U.S Dollar,US Gallon,2021-10-01
Utah,UT,3.726,3.931,4.108,3.653,U.S Dollar,US Gallon,2021-10-01
Virginia,VA,3.006,3.391,3.71,3.155,U.S Dollar,US Gallon,2021-10-01
Vermont,VT,3.134,3.4,3.674,3.247,U.S Dollar,US Gallon,2021-10-01
Washington,WA,3.847,4.072,4.239,3.735,U.S Dollar,US Gallon,2021-10-01
Wisconsin,WI,3.033,3.358,3.748,3.229,U.S Dollar,US Gallon,2021-10-01
West Virginia,WV,3.08,3.369,3.661,3.297,U.S Dollar,US Gallon,2021-10-01
Wyoming,WY,3.516,3.725,3.981,3.662,U.S Dollar,US Gallon,2021-10-01
