State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.736,3.889,4.101,3.653,U.S Dollar,US Gallon,2022-01-10
Alabama,AL,2.989,3.33,3.655,3.385,U.S Dollar,US Gallon,2022-01-10
Arkansas,AR,2.926,3.236,3.527,3.319,U.S Dollar,US Gallon,2022-01-10
Arizona,AZ,3.601,3.893,4.14,3.873,U.S Dollar,US Gallon,2022-01-10
California,CA,4.656,4.844,4.973,4.808,U.S Dollar,US Gallon,2022-01-10
Colorado,CO,3.297,3.63,3.925,3.376,U.S Dollar,US Gallon,2022-01-10
Connecticut,CT,3.491,3.795,4.016,3.661,U.S Dollar,US Gallon,2022-01-10
District of Columbia,DC,3.474,3.926,4.123,3.7,U.S Dollar,US Gallon,2022-01-10
Delaware,DE,3.219,3.627,3.897,3.573,U.S Dollar,US Gallon,2022-01-10
Florida,FL,3.194,3.57,3.877,3.489,U.S Dollar,US Gallon,2022-01-10
Georgia,GA,3.116,3.466,3.794,3.461,U.S Dollar,US Gallon,2022-01-10
Hawaii,HI,4.316,4.538,4.774,4.645,U.S Dollar,US Gallon,2022-01-10
Iowa,IA,3.04,3.219,3.614,3.36,U.S Dollar,US Gallon,2022-01-10
Idaho,ID,3.551,3.735,3.934,3.825,U.S Dollar,US Gallon,2022-01-10
Illinois,IL,3.458,3.813,4.206,3.558,U.S Dollar,US Gallon,2022-01-10
Indiana,IN,3.208,3.531,3.85,3.627,U.S Dollar,US Gallon,2022-01-10
Kansas,KS,2.969,3.23,3.482,3.345,U.S Dollar,US Gallon,2022-01-10
Kentucky,KY,2.972,3.31,3.619,3.355,U.S Dollar,US Gallon,2022-01-10
Louisiana,LA,3.032,3.346,3.664,3.259,U.S Dollar,US Gallon,2022-01-10
Massachusetts,MA,3.371,3.662,3.884,3.549,U.S Dollar,US Gallon,2022-01-10
Maryland,MD,3.258,3.698,3.965,3.556,U.S Dollar,US Gallon,2022-01-10
Maine,ME,3.41,3.722,3.978,3.588,U.S Dollar,US Gallon,2022-01-10
Michigan,MI,3.178,3.506,3.837,3.496,U.S Dollar,US Gallon,2022-01-10
Minnesota,MN,3.084,3.333,3.656,3.476,U.S Dollar,US Gallon,2022-01-10
Missouri,MO,2.935,3.201,3.473,3.277,U.S Dollar,US Gallon,2022-01-10
Mississippi,MS,2.939,3.252,3.57,3.239,U.S Dollar,US Gallon,2022-01-10
Montana,MT,3.381,3.642,3.922,3.726,U.S Dollar,US Gallon,2022-01-10
North Carolina,NC,3.059,3.429,3.778,3.46,U.S Dollar,US Gallon,2022-01-10
North Dakota,ND,3.091,3.307,3.54,3.538,U.S Dollar,US Gallon,2022-01-10
Nebraska,NE,3.097,3.207,3.581,3.386,U.S Dollar,US Gallon,2022-01-10
New Hampshire,NH,3.269,3.611,3.879,3.479,U.S Dollar,US Gallon,2022-01-10
New Jersey,NJ,3.381,3.755,3.934,3.636,U.S Dollar,US Gallon,2022-01-10
New Mexico,NM,3.237,3.541,3.813,3.519,U.S Dollar,US Gallon,2022-01-10
Nevada,NV,3.823,4.054,4.231,3.912,U.S Dollar,US Gallon,2022-01-10
New York,NY,3.483,3.783,4.024,3.729,U.S Dollar,US Gallon,2022-01-10
Ohio,OH,3.118,3.443,3.774,3.636,U.S Dollar,US Gallon,2022-01-10
Oklahoma,OK,2.914,3.184,3.414,3.179,U.S Dollar,US Gallon,2022-01-10
Oregon,OR,3.892,4.051,4.235,3.95,U.S Dollar,US Gallon,2022-01-10
Pennsylvania,PA,3.521,3.854,4.132,3.924,U.S Dollar,US Gallon,2022-01-10
Rhode Island,RI,3.362,3.723,3.958,3.568,U.S Dollar,US Gallon,2022-01-10
South Carolina,SC,3.011,3.369,3.699,3.342,U.S Dollar,US Gallon,2022-01-10
South Dakota,SD,3.135,3.259,3.611,3.473,U.S Dollar,US Gallon,2022-01-10
Tennessee,TN,3.023,3.37,3.702,3.398,U.S Dollar,US Gallon,2022-01-10
Texas,TX,2.899,3.225,3.519,3.191,U.S Dollar,US Gallon,2022-01-10
Utah,UT,3.443,3.654,3.836,3.774,U.S Dollar,US Gallon,2022-01-10
Virginia,VA,3.149,3.54,3.868,3.492,U.S Dollar,US Gallon,2022-01-10
Vermont,VT,3.354,3.654,3.92,3.575,U.S Dollar,US Gallon,2022-01-10
Washington,WA,3.931,4.131,4.306,3.984,U.S Dollar,US Gallon,2022-01-10
Wisconsin,WI,3.006,3.355,3.736,3.382,U.S Dollar,US Gallon,2022-01-10
West Virginia,WV,3.202,3.479,3.787,3.609,U.S Dollar,US Gallon,2022-01-10
Wyoming,WY,3.302,3.538,3.792,3.681,U.S Dollar,US Gallon,2022-01-10
