State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.743,4.941,5.136,5.261,U.S Dollar,US Gallon,2022-09-07
Alabama,AL,3.368,3.744,4.112,4.8,U.S Dollar,US Gallon,2022-09-07
Arkansas,AR,3.241,3.595,3.918,4.752,U.S Dollar,US Gallon,2022-09-07
Arizona,AZ,3.99,4.27,4.544,4.985,U.S Dollar,US Gallon,2022-09-07
California,CA,5.279,5.48,5.625,6.316,U.S Dollar,US Gallon,2022-09-07
Colorado,CO,3.711,4.061,4.361,4.78,U.S Dollar,US Gallon,2022-09-07
Connecticut,CT,3.7,4.278,4.656,5.153,U.S Dollar,US Gallon,2022-09-07
District of Columbia,DC,3.909,4.425,4.873,5.12,U.S Dollar,US Gallon,2022-09-07
Delaware,DE,3.52,4.05,4.29,4.737,U.S Dollar,US Gallon,2022-09-07
Florida,FL,3.503,3.91,4.223,4.82,U.S Dollar,US Gallon,2022-09-07
Georgia,GA,3.311,3.706,4.068,4.723,U.S Dollar,US Gallon,2022-09-07
Hawaii,HI,5.301,5.514,5.764,6.095,U.S Dollar,US Gallon,2022-09-07
Iowa,IA,3.429,3.694,4.141,4.909,U.S Dollar,US Gallon,2022-09-07
Idaho,ID,4.504,4.742,4.952,5.077,U.S Dollar,US Gallon,2022-09-07
Illinois,IL,4.102,4.572,4.973,5.279,U.S Dollar,US Gallon,2022-09-07
Indiana,IN,3.88,4.3,4.668,5.389,U.S Dollar,US Gallon,2022-09-07
Kansas,KS,3.443,3.737,4.04,4.84,U.S Dollar,US Gallon,2022-09-07
Kentucky,KY,3.411,3.808,4.155,4.928,U.S Dollar,US Gallon,2022-09-07
Louisiana,LA,3.292,3.658,4.016,4.661,U.S Dollar,US Gallon,2022-09-07
Massachusetts,MA,3.896,4.457,4.752,5.135,U.S Dollar,US Gallon,2022-09-07
Maryland,MD,3.617,4.146,4.389,4.869,U.S Dollar,US Gallon,2022-09-07
Maine,ME,3.849,4.268,4.586,5.153,U.S Dollar,US Gallon,2022-09-07
Michigan,MI,3.828,4.204,4.598,5.408,U.S Dollar,US Gallon,2022-09-07
Minnesota,MN,3.692,4.039,4.391,5.018,U.S Dollar,US Gallon,2022-09-07
Missouri,MO,3.357,3.679,3.979,4.809,U.S Dollar,US Gallon,2022-09-07
Mississippi,MS,3.253,3.614,3.963,4.647,U.S Dollar,US Gallon,2022-09-07
Montana,MT,4.003,4.293,4.567,4.921,U.S Dollar,US Gallon,2022-09-07
North Carolina,NC,3.477,3.857,4.208,4.875,U.S Dollar,US Gallon,2022-09-07
North Dakota,ND,3.676,3.987,4.367,4.89,U.S Dollar,US Gallon,2022-09-07
Nebraska,NE,3.539,3.724,4.163,4.869,U.S Dollar,US Gallon,2022-09-07
New Hampshire,NH,3.799,4.317,4.658,5.06,U.S Dollar,US Gallon,2022-09-07
New Jersey,NJ,3.792,4.386,4.634,4.974,U.S Dollar,US Gallon,2022-09-07
New Mexico,NM,3.614,3.943,4.227,4.865,U.S Dollar,US Gallon,2022-09-07
Nevada,NV,4.831,5.071,5.278,5.227,U.S Dollar,US Gallon,2022-09-07
New York,NY,3.984,4.453,4.794,5.262,U.S Dollar,US Gallon,2022-09-07
Ohio,OH,3.609,4.003,4.372,5.22,U.S Dollar,US Gallon,2022-09-07
Oklahoma,OK,3.349,3.669,3.895,4.715,U.S Dollar,US Gallon,2022-09-07
Oregon,OR,4.706,4.919,5.128,5.6,U.S Dollar,US Gallon,2022-09-07
Pennsylvania,PA,3.975,4.364,4.627,5.266,U.S Dollar,US Gallon,2022-09-07
Rhode Island,RI,3.786,4.391,4.686,5.042,U.S Dollar,US Gallon,2022-09-07
South Carolina,SC,3.387,3.768,4.117,4.831,U.S Dollar,US Gallon,2022-09-07
South Dakota,SD,3.727,3.901,4.353,4.879,U.S Dollar,US Gallon,2022-09-07
Tennessee,TN,3.347,3.73,4.085,4.771,U.S Dollar,US Gallon,2022-09-07
Texas,TX,3.233,3.615,3.941,4.648,U.S Dollar,US Gallon,2022-09-07
Utah,UT,4.36,4.583,4.777,4.859,U.S Dollar,US Gallon,2022-09-07
Virginia,VA,3.544,3.972,4.305,4.872,U.S Dollar,US Gallon,2022-09-07
Vermont,VT,3.935,4.502,4.897,5.058,U.S Dollar,US Gallon,2022-09-07
Washington,WA,4.667,4.903,5.093,5.569,U.S Dollar,US Gallon,2022-09-07
Wisconsin,WI,3.55,3.979,4.387,5.011,U.S Dollar,US Gallon,2022-09-07
West Virginia,WV,3.715,3.979,4.247,5.056,U.S Dollar,US Gallon,2022-09-07
Wyoming,WY,3.851,4.059,4.351,4.911,U.S Dollar,US Gallon,2022-09-07
