State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.846,3.993,4.19,3.927,U.S Dollar,US Gallon,2022-02-19
Alabama,AL,3.291,3.618,3.932,3.828,U.S Dollar,US Gallon,2022-02-19
Arkansas,AR,3.199,3.502,3.785,3.665,U.S Dollar,US Gallon,2022-02-19
Arizona,AZ,3.716,4.002,4.26,3.968,U.S Dollar,US Gallon,2022-02-19
California,CA,4.732,4.926,5.055,5.018,U.S Dollar,US Gallon,2022-02-19
Colorado,CO,3.351,3.681,3.974,3.608,U.S Dollar,US Gallon,2022-02-19
Connecticut,CT,3.668,3.958,4.16,4.046,U.S Dollar,US Gallon,2022-02-19
District of Columbia,DC,3.732,4.223,4.373,4.111,U.S Dollar,US Gallon,2022-02-19
Delaware,DE,3.583,3.939,4.179,3.982,U.S Dollar,US Gallon,2022-02-19
Florida,FL,3.502,3.86,4.156,3.889,U.S Dollar,US Gallon,2022-02-19
Georgia,GA,3.375,3.713,4.04,3.905,U.S Dollar,US Gallon,2022-02-19
Hawaii,HI,4.508,4.718,4.979,4.808,U.S Dollar,US Gallon,2022-02-19
Iowa,IA,3.34,3.484,3.886,3.727,U.S Dollar,US Gallon,2022-02-19
Idaho,ID,3.523,3.717,3.924,4.043,U.S Dollar,US Gallon,2022-02-19
Illinois,IL,3.706,4.066,4.445,3.897,U.S Dollar,US Gallon,2022-02-19
Indiana,IN,3.371,3.693,4.014,3.951,U.S Dollar,US Gallon,2022-02-19
Kansas,KS,3.212,3.471,3.724,3.667,U.S Dollar,US Gallon,2022-02-19
Kentucky,KY,3.224,3.553,3.858,3.803,U.S Dollar,US Gallon,2022-02-19
Louisiana,LA,3.308,3.62,3.915,3.701,U.S Dollar,US Gallon,2022-02-19
Massachusetts,MA,3.548,3.821,4.041,3.985,U.S Dollar,US Gallon,2022-02-19
Maryland,MD,3.576,3.966,4.215,3.991,U.S Dollar,US Gallon,2022-02-19
Maine,ME,3.547,3.841,4.094,4.079,U.S Dollar,US Gallon,2022-02-19
Michigan,MI,3.37,3.688,4.018,3.878,U.S Dollar,US Gallon,2022-02-19
Minnesota,MN,3.406,3.628,3.958,3.789,U.S Dollar,US Gallon,2022-02-19
Missouri,MO,3.179,3.428,3.702,3.587,U.S Dollar,US Gallon,2022-02-19
Mississippi,MS,3.205,3.504,3.813,3.658,U.S Dollar,US Gallon,2022-02-19
Montana,MT,3.439,3.701,3.971,3.76,U.S Dollar,US Gallon,2022-02-19
North Carolina,NC,3.424,3.76,4.09,3.929,U.S Dollar,US Gallon,2022-02-19
North Dakota,ND,3.384,3.606,3.831,3.818,U.S Dollar,US Gallon,2022-02-19
Nebraska,NE,3.337,3.433,3.807,3.69,U.S Dollar,US Gallon,2022-02-19
New Hampshire,NH,3.478,3.781,4.047,3.996,U.S Dollar,US Gallon,2022-02-19
New Jersey,NJ,3.615,3.961,4.139,4.045,U.S Dollar,US Gallon,2022-02-19
New Mexico,NM,3.494,3.805,4.067,3.848,U.S Dollar,US Gallon,2022-02-19
Nevada,NV,3.947,4.176,4.361,4.069,U.S Dollar,US Gallon,2022-02-19
New York,NY,3.749,4.035,4.266,4.201,U.S Dollar,US Gallon,2022-02-19
Ohio,OH,3.253,3.576,3.905,3.942,U.S Dollar,US Gallon,2022-02-19
Oklahoma,OK,3.213,3.49,3.703,3.543,U.S Dollar,US Gallon,2022-02-19
Oregon,OR,3.982,4.159,4.345,4.2,U.S Dollar,US Gallon,2022-02-19
Pennsylvania,PA,3.731,4.046,4.318,4.286,U.S Dollar,US Gallon,2022-02-19
Rhode Island,RI,3.538,3.875,4.107,3.985,U.S Dollar,US Gallon,2022-02-19
South Carolina,SC,3.317,3.668,3.991,3.836,U.S Dollar,US Gallon,2022-02-19
South Dakota,SD,3.389,3.472,3.83,3.76,U.S Dollar,US Gallon,2022-02-19
Tennessee,TN,3.294,3.63,3.958,3.823,U.S Dollar,US Gallon,2022-02-19
Texas,TX,3.22,3.544,3.831,3.672,U.S Dollar,US Gallon,2022-02-19
Utah,UT,3.408,3.611,3.796,4.05,U.S Dollar,US Gallon,2022-02-19
Virginia,VA,3.393,3.764,4.081,3.887,U.S Dollar,US Gallon,2022-02-19
Vermont,VT,3.602,3.858,4.101,4.108,U.S Dollar,US Gallon,2022-02-19
Washington,WA,3.974,4.204,4.377,4.234,U.S Dollar,US Gallon,2022-02-19
Wisconsin,WI,3.285,3.609,4,3.729,U.S Dollar,US Gallon,2022-02-19
West Virginia,WV,3.321,3.598,3.881,3.868,U.S Dollar,US Gallon,2022-02-19
Wyoming,WY,3.397,3.623,3.88,3.87,U.S Dollar,US Gallon,2022-02-19
