State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.835,3.954,4.171,4.349,U.S Dollar,US Gallon,2023-03-29
Alabama,AL,3.123,3.507,3.879,4.038,U.S Dollar,US Gallon,2023-03-29
Arkansas,AR,3.041,3.388,3.745,3.9,U.S Dollar,US Gallon,2023-03-29
Arizona,AZ,4.249,4.532,4.811,4.527,U.S Dollar,US Gallon,2023-03-29
California,CA,4.825,5.034,5.181,5.436,U.S Dollar,US Gallon,2023-03-29
Colorado,CO,3.568,3.933,4.227,4.288,U.S Dollar,US Gallon,2023-03-29
Connecticut,CT,3.265,3.792,4.19,4.524,U.S Dollar,US Gallon,2023-03-29
District of Columbia,DC,3.552,4.088,4.496,4.626,U.S Dollar,US Gallon,2023-03-29
Delaware,DE,3.283,3.714,3.954,4.007,U.S Dollar,US Gallon,2023-03-29
Florida,FL,3.393,3.773,4.099,4.2,U.S Dollar,US Gallon,2023-03-29
Georgia,GA,3.22,3.612,3.976,4.166,U.S Dollar,US Gallon,2023-03-29
Hawaii,HI,4.814,5.019,5.279,5.971,U.S Dollar,US Gallon,2023-03-29
Iowa,IA,3.269,3.483,3.994,3.866,U.S Dollar,US Gallon,2023-03-29
Idaho,ID,3.573,3.798,4.022,4.255,U.S Dollar,US Gallon,2023-03-29
Illinois,IL,3.752,4.2,4.62,4.216,U.S Dollar,US Gallon,2023-03-29
Indiana,IN,3.51,3.918,4.37,4.314,U.S Dollar,US Gallon,2023-03-29
Kansas,KS,3.044,3.324,3.628,3.827,U.S Dollar,US Gallon,2023-03-29
Kentucky,KY,3.192,3.6,3.977,4.056,U.S Dollar,US Gallon,2023-03-29
Louisiana,LA,3.118,3.507,3.861,3.961,U.S Dollar,US Gallon,2023-03-29
Massachusetts,MA,3.255,3.817,4.16,4.627,U.S Dollar,US Gallon,2023-03-29
Maryland,MD,3.333,3.829,4.081,4.119,U.S Dollar,US Gallon,2023-03-29
Maine,ME,3.382,3.781,4.16,5.021,U.S Dollar,US Gallon,2023-03-29
Michigan,MI,3.466,3.868,4.326,4.296,U.S Dollar,US Gallon,2023-03-29
Minnesota,MN,3.281,3.561,3.971,3.982,U.S Dollar,US Gallon,2023-03-29
Missouri,MO,3.058,3.366,3.671,3.815,U.S Dollar,US Gallon,2023-03-29
Mississippi,MS,2.996,3.359,3.728,3.928,U.S Dollar,US Gallon,2023-03-29
Montana,MT,3.196,3.463,3.756,4.085,U.S Dollar,US Gallon,2023-03-29
North Carolina,NC,3.304,3.679,4.033,4.069,U.S Dollar,US Gallon,2023-03-29
North Dakota,ND,3.223,3.462,3.797,4.138,U.S Dollar,US Gallon,2023-03-29
Nebraska,NE,3.265,3.436,3.874,3.889,U.S Dollar,US Gallon,2023-03-29
New Hampshire,NH,3.23,3.692,4.059,4.633,U.S Dollar,US Gallon,2023-03-29
New Jersey,NJ,3.229,3.789,4.053,4.132,U.S Dollar,US Gallon,2023-03-29
New Mexico,NM,3.398,3.734,4.004,4.151,U.S Dollar,US Gallon,2023-03-29
Nevada,NV,4.223,4.459,4.692,4.508,U.S Dollar,US Gallon,2023-03-29
New York,NY,3.423,3.886,4.245,4.901,U.S Dollar,US Gallon,2023-03-29
Ohio,OH,3.317,3.708,4.136,4.176,U.S Dollar,US Gallon,2023-03-29
Oklahoma,OK,3.038,3.362,3.606,3.689,U.S Dollar,US Gallon,2023-03-29
Oregon,OR,3.904,4.093,4.295,4.649,U.S Dollar,US Gallon,2023-03-29
Pennsylvania,PA,3.566,3.955,4.251,4.714,U.S Dollar,US Gallon,2023-03-29
Rhode Island,RI,3.237,3.84,4.177,4.595,U.S Dollar,US Gallon,2023-03-29
South Carolina,SC,3.145,3.524,3.882,3.928,U.S Dollar,US Gallon,2023-03-29
South Dakota,SD,3.286,3.451,3.879,3.919,U.S Dollar,US Gallon,2023-03-29
Tennessee,TN,3.165,3.553,3.907,3.973,U.S Dollar,US Gallon,2023-03-29
Texas,TX,3.115,3.485,3.816,3.764,U.S Dollar,US Gallon,2023-03-29
Utah,UT,3.739,3.959,4.151,4.162,U.S Dollar,US Gallon,2023-03-29
Virginia,VA,3.316,3.716,4.047,4.16,U.S Dollar,US Gallon,2023-03-29
Vermont,VT,3.391,3.868,4.325,4.467,U.S Dollar,US Gallon,2023-03-29
Washington,WA,4.277,4.5,4.698,4.987,U.S Dollar,US Gallon,2023-03-29
Wisconsin,WI,3.298,3.662,4.126,3.852,U.S Dollar,US Gallon,2023-03-29
West Virginia,WV,3.369,3.686,3.999,4.322,U.S Dollar,US Gallon,2023-03-29
Wyoming,WY,3.315,3.568,3.829,4.335,U.S Dollar,US Gallon,2023-03-29
