State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.709,3.886,4.075,3.54,U.S Dollar,US Gallon,2021-11-13
Alabama,AL,3.193,3.522,3.838,3.47,U.S Dollar,US Gallon,2021-11-13
Arkansas,AR,3.062,3.369,3.655,3.411,U.S Dollar,US Gallon,2021-11-13
Arizona,AZ,3.658,3.927,4.187,3.902,U.S Dollar,US Gallon,2021-11-13
California,CA,4.671,4.851,4.979,4.807,U.S Dollar,US Gallon,2021-11-13
Colorado,CO,3.497,3.827,4.117,3.482,U.S Dollar,US Gallon,2021-11-13
Connecticut,CT,3.544,3.84,4.064,3.704,U.S Dollar,US Gallon,2021-11-13
District of Columbia,DC,3.617,4.088,4.246,3.73,U.S Dollar,US Gallon,2021-11-13
Delaware,DE,3.325,3.702,3.958,3.58,U.S Dollar,US Gallon,2021-11-13
Florida,FL,3.271,3.625,3.934,3.57,U.S Dollar,US Gallon,2021-11-13
Georgia,GA,3.258,3.6,3.931,3.532,U.S Dollar,US Gallon,2021-11-13
Hawaii,HI,4.349,4.549,4.803,4.648,U.S Dollar,US Gallon,2021-11-13
Iowa,IA,3.181,3.305,3.724,3.464,U.S Dollar,US Gallon,2021-11-13
Idaho,ID,3.695,3.892,4.067,3.997,U.S Dollar,US Gallon,2021-11-13
Illinois,IL,3.573,3.934,4.319,3.641,U.S Dollar,US Gallon,2021-11-13
Indiana,IN,3.367,3.701,4.019,3.699,U.S Dollar,US Gallon,2021-11-13
Kansas,KS,3.107,3.361,3.604,3.389,U.S Dollar,US Gallon,2021-11-13
Kentucky,KY,3.111,3.442,3.749,3.416,U.S Dollar,US Gallon,2021-11-13
Louisiana,LA,3.158,3.462,3.769,3.33,U.S Dollar,US Gallon,2021-11-13
Massachusetts,MA,3.41,3.683,3.902,3.569,U.S Dollar,US Gallon,2021-11-13
Maryland,MD,3.357,3.769,4.032,3.602,U.S Dollar,US Gallon,2021-11-13
Maine,ME,3.432,3.726,3.982,3.583,U.S Dollar,US Gallon,2021-11-13
Michigan,MI,3.402,3.742,4.074,3.546,U.S Dollar,US Gallon,2021-11-13
Minnesota,MN,3.178,3.407,3.727,3.51,U.S Dollar,US Gallon,2021-11-13
Missouri,MO,3.099,3.353,3.624,3.352,U.S Dollar,US Gallon,2021-11-13
Mississippi,MS,3.086,3.388,3.695,3.326,U.S Dollar,US Gallon,2021-11-13
Montana,MT,3.408,3.679,3.918,3.715,U.S Dollar,US Gallon,2021-11-13
North Carolina,NC,3.23,3.579,3.924,3.525,U.S Dollar,US Gallon,2021-11-13
North Dakota,ND,3.208,3.417,3.649,3.558,U.S Dollar,US Gallon,2021-11-13
Nebraska,NE,3.216,3.317,3.674,3.453,U.S Dollar,US Gallon,2021-11-13
New Hampshire,NH,3.367,3.664,3.937,3.518,U.S Dollar,US Gallon,2021-11-13
New Jersey,NJ,3.451,3.806,3.986,3.7,U.S Dollar,US Gallon,2021-11-13
New Mexico,NM,3.368,3.666,3.934,3.635,U.S Dollar,US Gallon,2021-11-13
Nevada,NV,3.965,4.186,4.366,3.971,U.S Dollar,US Gallon,2021-11-13
New York,NY,3.562,3.855,4.087,3.755,U.S Dollar,US Gallon,2021-11-13
Ohio,OH,3.269,3.596,3.924,3.693,U.S Dollar,US Gallon,2021-11-13
Oklahoma,OK,3.018,3.273,3.504,3.293,U.S Dollar,US Gallon,2021-11-13
Oregon,OR,3.78,3.961,4.147,3.796,U.S Dollar,US Gallon,2021-11-13
Pennsylvania,PA,3.602,3.913,4.2,3.982,U.S Dollar,US Gallon,2021-11-13
Rhode Island,RI,3.421,3.75,4,3.608,U.S Dollar,US Gallon,2021-11-13
South Carolina,SC,3.14,3.493,3.817,3.448,U.S Dollar,US Gallon,2021-11-13
South Dakota,SD,3.31,3.41,3.759,3.536,U.S Dollar,US Gallon,2021-11-13
Tennessee,TN,3.14,3.478,3.803,3.455,U.S Dollar,US Gallon,2021-11-13
Texas,TX,3.057,3.388,3.679,3.313,U.S Dollar,US Gallon,2021-11-13
Utah,UT,3.709,3.913,4.098,4.02,U.S Dollar,US Gallon,2021-11-13
Virginia,VA,3.279,3.653,3.972,3.56,U.S Dollar,US Gallon,2021-11-13
Vermont,VT,3.437,3.682,3.94,3.614,U.S Dollar,US Gallon,2021-11-13
Washington,WA,3.872,4.096,4.264,3.867,U.S Dollar,US Gallon,2021-11-13
Wisconsin,WI,3.137,3.472,3.856,3.452,U.S Dollar,US Gallon,2021-11-13
West Virginia,WV,3.34,3.625,3.917,3.686,U.S Dollar,US Gallon,2021-11-13
Wyoming,WY,3.49,3.725,3.946,3.772,U.S Dollar,US Gallon,2021-11-13
