State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.726,3.941,4.11,4.113,U.S Dollar,US Gallon,2023-12-19
Alabama,AL,2.763,3.183,3.568,3.776,U.S Dollar,US Gallon,2023-12-19
Arkansas,AR,2.684,3.082,3.452,3.687,U.S Dollar,US Gallon,2023-12-19
Arizona,AZ,3.188,3.486,3.776,4.047,U.S Dollar,US Gallon,2023-12-19
California,CA,4.595,4.814,4.969,5.504,U.S Dollar,US Gallon,2023-12-19
Colorado,CO,2.772,3.142,3.436,3.748,U.S Dollar,US Gallon,2023-12-19
Connecticut,CT,3.237,3.828,4.25,4.361,U.S Dollar,US Gallon,2023-12-19
District of Columbia,DC,3.261,3.837,4.239,4.373,U.S Dollar,US Gallon,2023-12-19
Delaware,DE,3.023,3.491,3.782,3.957,U.S Dollar,US Gallon,2023-12-19
Florida,FL,2.925,3.325,3.657,3.746,U.S Dollar,US Gallon,2023-12-19
Georgia,GA,2.983,3.427,3.8,3.976,U.S Dollar,US Gallon,2023-12-19
Hawaii,HI,4.694,4.878,5.136,5.617,U.S Dollar,US Gallon,2023-12-19
Iowa,IA,2.821,3.105,3.627,3.736,U.S Dollar,US Gallon,2023-12-19
Idaho,ID,3.313,3.526,3.789,4.192,U.S Dollar,US Gallon,2023-12-19
Illinois,IL,3.15,3.646,4.082,3.996,U.S Dollar,US Gallon,2023-12-19
Indiana,IN,2.733,3.244,3.706,4.044,U.S Dollar,US Gallon,2023-12-19
Kansas,KS,2.718,3,3.319,3.714,U.S Dollar,US Gallon,2023-12-19
Kentucky,KY,2.724,3.185,3.598,3.793,U.S Dollar,US Gallon,2023-12-19
Louisiana,LA,2.687,3.097,3.474,3.602,U.S Dollar,US Gallon,2023-12-19
Massachusetts,MA,3.264,3.861,4.203,4.265,U.S Dollar,US Gallon,2023-12-19
Maryland,MD,3.133,3.662,3.952,4.051,U.S Dollar,US Gallon,2023-12-19
Maine,ME,3.232,3.656,4.078,4.358,U.S Dollar,US Gallon,2023-12-19
Michigan,MI,2.934,3.465,3.962,4.029,U.S Dollar,US Gallon,2023-12-19
Minnesota,MN,2.898,3.236,3.646,3.95,U.S Dollar,US Gallon,2023-12-19
Missouri,MO,2.67,3.018,3.336,3.608,U.S Dollar,US Gallon,2023-12-19
Mississippi,MS,2.634,3.025,3.394,3.59,U.S Dollar,US Gallon,2023-12-19
Montana,MT,2.993,3.267,3.591,3.695,U.S Dollar,US Gallon,2023-12-19
North Carolina,NC,2.925,3.358,3.736,3.951,U.S Dollar,US Gallon,2023-12-19
North Dakota,ND,2.901,3.203,3.567,3.938,U.S Dollar,US Gallon,2023-12-19
Nebraska,NE,2.863,3.091,3.58,3.741,U.S Dollar,US Gallon,2023-12-19
New Hampshire,NH,3.143,3.622,4.033,4.203,U.S Dollar,US Gallon,2023-12-19
New Jersey,NJ,3.119,3.722,3.996,4.145,U.S Dollar,US Gallon,2023-12-19
New Mexico,NM,2.917,3.288,3.567,3.909,U.S Dollar,US Gallon,2023-12-19
Nevada,NV,3.914,4.191,4.421,4.311,U.S Dollar,US Gallon,2023-12-19
New York,NY,3.409,3.92,4.295,4.513,U.S Dollar,US Gallon,2023-12-19
Ohio,OH,2.692,3.179,3.643,3.986,U.S Dollar,US Gallon,2023-12-19
Oklahoma,OK,2.659,2.975,3.279,3.535,U.S Dollar,US Gallon,2023-12-19
Oregon,OR,3.849,4.077,4.288,4.428,U.S Dollar,US Gallon,2023-12-19
Pennsylvania,PA,3.433,3.837,4.151,4.581,U.S Dollar,US Gallon,2023-12-19
Rhode Island,RI,3.149,3.824,4.143,4.298,U.S Dollar,US Gallon,2023-12-19
South Carolina,SC,2.824,3.247,3.608,3.785,U.S Dollar,US Gallon,2023-12-19
South Dakota,SD,2.978,3.161,3.639,3.751,U.S Dollar,US Gallon,2023-12-19
Tennessee,TN,2.756,3.157,3.534,3.77,U.S Dollar,US Gallon,2023-12-19
Texas,TX,2.598,2.995,3.338,3.463,U.S Dollar,US Gallon,2023-12-19
Utah,UT,2.922,3.149,3.354,3.914,U.S Dollar,US Gallon,2023-12-19
Virginia,VA,2.969,3.41,3.77,3.905,U.S Dollar,US Gallon,2023-12-19
Vermont,VT,3.349,3.9,4.307,4.345,U.S Dollar,US Gallon,2023-12-19
Washington,WA,4.19,4.437,4.648,4.999,U.S Dollar,US Gallon,2023-12-19
Wisconsin,WI,2.755,3.195,3.662,3.734,U.S Dollar,US Gallon,2023-12-19
West Virginia,WV,3.01,3.358,3.721,4.003,U.S Dollar,US Gallon,2023-12-19
Wyoming,WY,2.937,3.184,3.466,4.023,U.S Dollar,US Gallon,2023-12-19
